Pedigree,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
W10005_0037/PHB47,4.259814478,-4.276052843,2.943481976,-0.612966944,-0.785208207,0.935011412,0.659639487,0.228371232,-0.491747838,0.240305617,-0.818254767
W10005_0107/PHB47,4.4618877,-4.566184997,2.911563275,-0.747527103,-0.818941494,1.052311649,0.700506812,0.286080062,-0.521102857,0.335234565,-0.980466467
W10005_0111/LH195,0.635943743,-1.03428101,-1.343444772,-0.70651682,-1.651438571,0.823890726,0.038571627,0.507854242,1.108182416,0.041487884,-0.711805059
W10005_0111/PHB47,3.669432846,-3.899885228,3.005710516,-0.562152316,-0.696330577,0.965769604,0.68359,0.221391086,-0.179905223,0.0617671,-0.764753616
W10005_0147/PHB47,4.766857737,-4.712029808,2.906978611,-0.992204047,-1.154824129,0.951820244,0.8212128,0.251550709,-0.523065896,0.366448739,-1.091996626
W10005_0220/PHB47,4.426936114,-4.462803694,2.933981578,-0.932115138,-0.95104686,0.898183578,0.696977564,0.380575429,-0.431991079,0.23386178,-0.955584467
W10006_0004/PHB47,2.410713088,-1.797171521,2.570006935,0.520553365,-0.134326379,0.450775293,0.027821144,0.357226632,-0.083561695,-0.437507367,0.532944253
W10008_0001/PHB47,1.829772732,-1.176415468,3.421088961,-0.08788942,0.195470852,0.746998288,0.246203162,0.377196541,-0.076497217,-0.309873861,0.695000777
W10008_0009/PHB47,1.896776705,-1.629213967,3.602262428,0.045806684,0.557831622,0.767713896,0.610392134,0.361875858,-0.058426982,-0.299391777,0.817743169
W10008_0017/PHB47,1.599139687,-1.284646375,3.517635948,-0.107999899,0.251001625,0.922661187,0.747902641,0.649221489,0.011471187,-0.225271379,0.897925329
W10008_0018/PHB47,3.563125222,-2.905674244,3.316183609,-0.853609683,-0.117501525,0.873451964,0.157861903,0.31584762,-0.317859567,0.306615408,-0.203526493
W10008_0042/PHB47,1.938097703,-1.406766231,3.372476757,0.046317723,0.088168637,0.69844117,0.367418625,0.372219673,-0.078949254,-0.136005469,0.763237243
W10008_0053/PHB47,2.172533844,-1.422578211,3.554272617,0.015553925,0.216008009,0.713101054,0.446587738,0.338888967,-0.144081502,-0.257943027,0.677505644
W10008_0065/PHB47,2.207872987,-1.307341919,3.442544987,0.117602062,0.262991226,0.751915623,0.315489638,0.587957161,-0.13328152,-0.182849078,0.733295342
W10008_0069/PHB47,2.16502079,-1.248207906,3.312833168,-0.113877643,0.289857782,0.896035021,0.234775068,0.441404233,-0.108957474,-0.240303669,0.847927452
W10008_0092/PHB47,1.796700528,-1.433601335,3.75625086,-0.317978744,0.237858441,0.764430417,0.521372157,0.581825932,-0.164859412,-0.194836601,0.776701465
W37A/PHB47,2.771454451,-1.908819442,2.883967688,0.771774554,0.260027695,0.680602706,-0.223436792,0.416227382,-0.279001575,-0.224484504,0.480736896
WF9/LH195,0.483247688,-0.30651517,-0.601016662,0.050428188,-0.839514824,0.964440952,-0.33502261,0.759945921,1.019196968,-0.220429268,-0.20564432
WF9/PHB47,2.736402902,-2.177615734,3.142461935,0.442707327,-0.077250254,0.81259864,0.082373779,0.247216633,-0.327997047,0.009037186,0.662889569
Z013E0002/LH198,0.798141408,1.775637942,-0.225023262,2.71043018,-0.729619007,0.568499445,0.163620654,-1.929105582,-0.682305612,-0.818459592,-0.363813341
Z013E0002/LH82,2.449947345,-0.648955725,-3.197349364,0.390490297,3.300482924,1.019496448,-0.373617872,0.190303319,-0.286393016,-0.463335463,-0.42420176
Z013E0002/PHZ51,-7.147362831,-2.774580461,-0.310274445,-0.162885152,0.162596709,0.363058927,-0.29743767,-0.25538517,-0.610034394,-0.573488927,-0.459879185
Z013E0006/LH195,0.94277778,1.437841263,-0.690794036,2.001595169,-0.645593012,0.724999105,0.033379851,-1.28139882,0.243529523,-1.007352931,-1.241318985
Z013E0006/LH82,2.5351128,-0.921130481,-3.660365046,0.509706527,3.235970555,0.75238065,-0.534668796,0.327998978,-0.563979553,-0.488858423,-0.308644741
Z013E0006/PHZ51,-7.287545628,-2.643877893,-0.401504984,-0.011101819,0.176024754,0.237772294,-0.127231006,-0.156119639,-0.935800062,-0.445341267,-0.315722716
Z013E0007/LH195,0.929673023,1.399517039,-1.018741175,1.803403089,-0.735408078,0.953071345,0.003239493,-1.237556937,0.152071933,-1.038074174,-1.110255352
Z013E0007/LH82,2.265660901,-0.714494927,-3.552800894,0.615441728,3.343369742,0.757786083,-0.441013145,0.24066389,-0.577198105,-0.383038747,-0.222013212
Z013E0007/PHZ51,-7.09960727,-2.678566708,-0.421650679,-0.036422106,0.345058729,0.094272703,-0.275336883,-0.439423627,-1.071917446,-0.423137213,-0.201454565
Z013E0009/LH195,0.838799624,0.970920881,-0.278087852,1.516747997,-0.678204891,1.084033593,-0.083582381,-1.117324359,0.016545775,-1.378520897,-1.409187253
Z013E0009/PHZ51,-6.189138171,-2.526488846,0.003684973,0.127758003,0.390650202,0.020062536,-0.186969236,-0.625694159,-0.952739437,-0.840891812,-0.477292652
Z013E0012/LH185,-1.211468979,4.336607168,0.872278931,-3.313395835,0.908405849,0.246742299,-0.494157653,0.107784869,-0.385687958,-1.107650107,-0.400021681
Z013E0012/LH82,2.447503276,-0.685470494,-3.566249773,0.366737624,2.902288052,0.731846182,-0.208479707,0.251857209,-0.083230397,-0.532283831,-0.283151865
Z013E0012/PHZ51,-6.949090357,-2.512876927,-0.390636822,0.045952885,0.253876021,0.283274816,-0.236172645,-0.25495651,-0.513246546,-0.687561984,-0.238937774
Z013E0014/PHZ51,-5.937402623,-2.477891585,0.12745308,0.267948746,0.548236601,-0.165036773,-0.236195681,-0.703189012,-1.241323029,-0.988128656,-0.472863731
Z013E0019/PHZ51,-6.095589264,-2.559744784,0.058140513,0.254018753,0.670735946,-0.167845261,0.004738214,-0.77178616,-1.172932783,-0.791288123,-0.265630031
Z013E0020/LH82,2.495326125,-0.767475913,-3.387851234,0.413077553,3.105057676,0.694045094,-0.484616276,-0.082979674,-0.608757062,-0.591064384,-0.227292295
Z013E0020/PHZ51,-6.73119203,-2.408810959,-0.208222608,-0.079390862,0.366821736,0.065003765,-0.111757693,-0.582651316,-1.077095745,-0.580066336,-0.215459451
Z013E0022/LH82,2.45311685,-0.814714045,-2.860628769,0.566726991,3.10134977,0.654712721,-0.449152223,-0.013870238,-0.785468522,-0.605532442,-0.473866555
Z013E0022/PHZ51,-6.37968456,-2.704652485,0.02092747,0.055542691,0.604507259,-0.059010837,-0.108351994,-0.887646322,-1.29956026,-0.752442461,-0.420890986
Z013E0026/LH82,2.545428607,-0.894641414,-1.72646044,0.751612429,2.933703853,0.281762508,-0.303374595,-0.49875151,-0.566871395,-1.112438251,-0.563941783
Z013E0026/PHZ51,-5.121528742,-2.344697009,0.707363621,0.296534763,0.791904298,-0.391036409,-0.035233095,-1.158931314,-1.089629464,-1.25437435,-0.557642564
Z013E0028/LH82,2.498273955,-0.522825306,-3.766913018,0.542978076,3.159209423,0.883349875,-0.452630777,0.292676407,-0.503777949,-0.338695607,-0.198340053
Z013E0028/PHZ51,-7.40315507,-2.526129682,-0.464168191,-0.030680965,0.141533498,0.318520899,-0.152570456,-0.184946575,-0.960899834,-0.331632892,-0.388255759
Z013E0034/LH82,2.384678009,-0.971986174,-2.624617345,0.562155649,3.275069193,0.752712908,-0.379926307,0.046133513,-0.238230395,-0.638740265,-0.452549311
Z013E0034/PHZ51,-6.421805234,-2.742708833,-0.03316743,0.073016509,0.455450992,0.137912522,-0.159483117,-0.576801366,-0.577211887,-0.751442904,-0.377805225
Z013E0036/PHZ51,-5.455731651,-2.764095951,0.604797529,0.266324065,0.606169358,-0.172849092,-0.090650657,-0.892770656,-0.837399829,-1.082175092,-0.455720791
Z013E0037/LH82,2.545013808,-0.80249005,-3.426341252,0.452153918,2.841485491,0.379006854,-0.384421356,-0.023497412,-0.494098508,-0.717445864,-0.177243194
Z013E0037/PHZ51,-6.449566628,-2.443368683,-0.152591978,0.123075123,0.415824614,-0.137755275,-0.161965867,-0.610297468,-1.094871209,-0.82069098,-0.138653564
Z013E0045/PHZ51,-5.720047459,-2.375769486,0.463865385,0.209417545,0.574979126,-0.063269624,-0.239978082,-0.782502949,-0.786124314,-1.090797623,-0.517776409
Z013E0052/LH82,2.542648452,-0.655991619,-3.639474817,0.430791615,3.080950934,0.856385919,-0.344767354,0.224603636,-0.361482082,-0.38382992,-0.181919961
Z013E0052/PHZ51,-7.191578444,-2.412293832,-0.29889663,-0.030680523,0.25001973,0.297647443,-0.016167067,-0.23036245,-0.816484919,-0.34185228,-0.206664969
Z013E0055/LH82,2.340963858,-0.873009733,-2.943153495,0.626438673,3.001264055,0.437337693,-0.380388054,0.107634838,-0.581937328,-0.666904424,-0.408592632
Z013E0055/PHZ51,-6.155177109,-2.6471553,-0.028280974,0.198394978,0.609978802,-0.20256419,-0.064648982,-0.633153299,-1.130378547,-0.80910279,-0.291778537
Z013E0056/LH82,2.298226227,-0.851211234,-2.746068528,0.654618363,3.410794963,0.9372275,-0.551127764,0.026270096,-0.750111406,-0.604708816,-0.413990235
Z013E0056/PHZ51,-6.596377833,-2.806203573,-0.22729201,0.027514756,0.435706417,0.134799627,-0.136324393,-0.48663396,-1.163048649,-0.738241052,-0.59125095
Z013E0058/LH195,0.921975578,1.245630924,-0.103572545,2.179635005,-0.587188354,0.958060351,0.090520118,-1.278508995,0.131377053,-1.12883079,-1.178524016
Z013E0058/PHZ51,-6.810381627,-2.635816711,-0.17449139,0.071673533,0.373283566,0.210832828,-0.1520943,-0.228484595,-0.890455548,-0.635254118,-0.276374773
Z013E0059/PHZ51,-6.570562526,-2.460354223,0.072393057,0.18576105,0.469960658,0.051199176,-0.078209172,-0.318491065,-0.907052002,-0.659957865,-0.444425167
Z013E0063/PHZ51,-5.885162515,-2.173316799,0.077505297,0.011412884,0.33788521,-0.035459034,-0.143469728,-0.714919349,-0.992608449,-0.841027948,-0.497922308
Z013E0066/PHZ51,-6.826344785,-2.545642175,-0.262037398,0.150120732,0.401687053,-0.059360977,-0.094674494,-0.505512657,-1.122525466,-0.525277379,-0.240500376
Z013E0067/PHZ51,-6.631826021,-2.35310065,-0.125929155,0.085435955,0.461430288,0.005349443,-0.091893825,-0.629163905,-0.997452039,-0.706098606,-0.089871213
Z013E0072/LH82,2.161592535,-0.773680669,-2.287879979,0.840883221,3.41039241,0.645243124,-0.402033059,-0.057750818,-0.67125329,-0.667699638,-0.614893949
Z013E0072/PHZ51,-6.101161127,-2.559323306,0.091822862,0.115367154,0.577763078,-0.058880348,-0.151435273,-0.871255923,-1.067927625,-0.702753273,-0.488377986
Z013E0073/PHZ51,-5.907217951,-2.475319516,0.25421143,0.181433501,0.675998403,-0.20505235,-0.054638146,-0.905446147,-1.054392092,-0.954681614,-0.45411273
Z013E0078/LH195,0.830385965,0.781457929,-0.308830974,1.802003174,-0.405977603,1.152146963,0.040184061,-1.110618174,0.065997866,-1.514786291,-1.425472297
Z013E0078/PHZ51,-5.983533453,-2.429714497,0.272174294,0.248331305,0.604045108,-0.073272458,-0.16673314,-0.641009963,-0.904429148,-0.872988125,-0.389362804
Z013E0079/LH82,2.327520996,-1.006820304,-2.785879479,0.6850855,3.434077824,0.746423126,-0.583629849,-0.004695487,-0.680139082,-0.589596972,-0.495147514
Z013E0079/PHZ51,-6.428641455,-2.848443891,-0.046251813,0.042400166,0.357060645,0.086393825,-0.105976704,-0.560507142,-1.017239143,-0.604703484,-0.403313682
Z013E0080/LH82,2.491197869,-0.743860971,-2.269213357,0.586599997,2.884324767,0.571874781,-0.469665149,-0.275998977,-0.660243264,-0.806543373,-0.376081825
Z013E0080/PHZ51,-5.70072334,-2.242970673,0.148733811,0.151200782,0.536531559,-0.121244758,-0.090569098,-0.750913086,-1.112726626,-0.978532558,-0.369636689
Z013E0082/LH82,2.557152125,-0.96847648,-2.676417817,0.682857545,3.259943714,0.585846055,-0.377897682,-0.073076879,-0.640215236,-0.545271415,-0.420446238
