pop_code	Day_x	Day_y	window	R_DL	R_GDD	R_PTT	R_PTR	R_PTS	nR_DL	nR_GDD	nR_PTT	nR_PTR	nR_PTS
1	50	77	27	0.8785	-0.159	0.4869	-0.876	0.6772	-0.8785	0.159	-0.4869	0.876	-0.6772
1	50	78	28	0.8781	-0.1346	0.4944	-0.8664	0.6927	-0.8781	0.1346	-0.4944	0.8664	-0.6927
1	50	79	29	0.8778	-0.1093	0.5069	-0.8595	0.6969	-0.8778	0.1093	-0.5069	0.8595	-0.6969
1	50	80	30	0.8774	-0.0842	0.5199	-0.8547	0.701	-0.8774	0.0842	-0.5199	0.8547	-0.701
1	50	81	31	0.8771	-0.0663	0.5274	-0.8543	0.6983	-0.8771	0.0663	-0.5274	0.8543	-0.6983
1	50	82	32	0.8768	-0.0628	0.528	-0.8566	0.7031	-0.8768	0.0628	-0.528	0.8566	-0.7031
1	50	83	33	0.8764	-0.0622	0.5332	-0.8626	0.7077	-0.8764	0.0622	-0.5332	0.8626	-0.7077
1	50	84	34	0.8761	-0.0543	0.5399	-0.8641	0.7062	-0.8761	0.0543	-0.5399	0.8641	-0.7062
1	50	85	35	0.8757	-0.0476	0.5453	-0.8649	0.708	-0.8757	0.0476	-0.5453	0.8649	-0.708
1	50	86	36	0.8754	-0.0409	0.5498	-0.8643	0.7121	-0.8754	0.0409	-0.5498	0.8643	-0.7121
1	50	87	37	0.8751	-0.0354	0.55	-0.8625	0.7132	-0.8751	0.0354	-0.55	0.8625	-0.7132
1	50	88	38	0.8747	-0.033	0.5416	-0.8579	0.7069	-0.8747	0.033	-0.5416	0.8579	-0.7069
1	50	89	39	0.8743	-0.0185	0.5423	-0.8513	0.7102	-0.8743	0.0185	-0.5423	0.8513	-0.7102
1	50	90	40	0.874	2e-04	0.5497	-0.8497	0.709	-0.874	-2e-04	-0.5497	0.8497	-0.709
1	50	91	41	0.8736	-0.0042	0.5444	-0.8478	0.7058	-0.8736	0.0042	-0.5444	0.8478	-0.7058
1	50	92	42	0.8733	-0.0151	0.537	-0.8498	0.7029	-0.8733	0.0151	-0.537	0.8498	-0.7029
1	50	93	43	0.8729	-0.0201	0.5345	-0.8514	0.6978	-0.8729	0.0201	-0.5345	0.8514	-0.6978
1	50	94	44	0.8725	-0.0169	0.5345	-0.853	0.7028	-0.8725	0.0169	-0.5345	0.853	-0.7028
1	50	95	45	0.8721	-0.025	0.5287	-0.8554	0.7039	-0.8721	0.025	-0.5287	0.8554	-0.7039
1	50	96	46	0.8718	-0.032	0.5175	-0.8485	0.7022	-0.8718	0.032	-0.5175	0.8485	-0.7022
1	50	97	47	0.8714	-0.0313	0.5121	-0.8428	0.7013	-0.8714	0.0313	-0.5121	0.8428	-0.7013
1	50	98	48	0.871	-0.0376	0.503	-0.8377	0.691	-0.871	0.0376	-0.503	0.8377	-0.691
1	50	99	49	0.8707	-0.0526	0.4922	-0.8385	0.682	-0.8707	0.0526	-0.4922	0.8385	-0.682
1	50	100	50	0.8703	-0.0607	0.4836	-0.838	0.6811	-0.8703	0.0607	-0.4836	0.838	-0.6811
1	51	57	6	0.8841	-0.5298	0.6735	-0.9241	0.7658	-0.8841	0.5298	-0.6735	0.9241	-0.7658
1	51	58	7	0.884	-0.4547	0.6005	-0.9189	0.794	-0.884	0.4547	-0.6005	0.9189	-0.794
1	51	59	8	0.8836	-0.3522	0.5499	-0.908	0.7983	-0.8836	0.3522	-0.5499	0.908	-0.7983
1	51	60	9	0.8834	-0.2528	0.512	-0.8797	0.8	-0.8834	0.2528	-0.512	0.8797	-0.8
1	51	61	10	0.883	-0.1849	0.5032	-0.8373	0.7959	-0.883	0.1849	-0.5032	0.8373	-0.7959
1	51	62	11	0.8827	-0.1483	0.4926	-0.8055	0.797	-0.8827	0.1483	-0.4926	0.8055	-0.797
1	51	63	12	0.8824	-0.1069	0.4978	-0.7753	0.7947	-0.8824	0.1069	-0.4978	0.7753	-0.7947
1	51	64	13	0.8821	-0.0809	0.5079	-0.7566	0.7728	-0.8821	0.0809	-0.5079	0.7566	-0.7728
1	51	65	14	0.8819	-0.0761	0.5202	-0.762	0.7624	-0.8819	0.0761	-0.5202	0.762	-0.7624
1	51	66	15	0.8817	-0.1073	0.5199	-0.785	0.748	-0.8817	0.1073	-0.5199	0.785	-0.748
1	51	67	16	0.8814	-0.1432	0.5048	-0.797	0.727	-0.8814	0.1432	-0.5048	0.797	-0.727
1	51	68	17	0.8811	-0.1691	0.499	-0.8065	0.7178	-0.8811	0.1691	-0.499	0.8065	-0.7178
1	51	69	18	0.8808	-0.2057	0.4891	-0.8192	0.7083	-0.8808	0.2057	-0.4891	0.8192	-0.7083
1	51	70	19	0.8804	-0.2402	0.4728	-0.8328	0.7026	-0.8804	0.2402	-0.4728	0.8328	-0.7026
1	51	71	20	0.8801	-0.2361	0.4659	-0.8422	0.708	-0.8801	0.2361	-0.4659	0.8422	-0.708
1	51	72	21	0.8798	-0.2112	0.4753	-0.8505	0.7052	-0.8798	0.2112	-0.4753	0.8505	-0.7052
1	51	73	22	0.8795	-0.1697	0.4942	-0.8534	0.6895	-0.8795	0.1697	-0.4942	0.8534	-0.6895
1	51	74	23	0.8791	-0.1593	0.495	-0.8594	0.6731	-0.8791	0.1593	-0.495	0.8594	-0.6731
1	51	75	24	0.8788	-0.1516	0.4975	-0.8666	0.6636	-0.8788	0.1516	-0.4975	0.8666	-0.6636
1	51	76	25	0.8785	-0.1446	0.4944	-0.8698	0.6646	-0.8785	0.1446	-0.4944	0.8698	-0.6646
1	51	77	26	0.8781	-0.1357	0.4909	-0.8703	0.6707	-0.8781	0.1357	-0.4909	0.8703	-0.6707
1	51	78	27	0.8778	-0.1117	0.4984	-0.8604	0.6871	-0.8778	0.1117	-0.4984	0.8604	-0.6871
1	51	79	28	0.8774	-0.0866	0.5111	-0.8534	0.6919	-0.8774	0.0866	-0.5111	0.8534	-0.6919
1	51	80	29	0.8771	-0.0616	0.5242	-0.8485	0.6963	-0.8771	0.0616	-0.5242	0.8485	-0.6963
1	51	81	30	0.8767	-0.0439	0.5317	-0.848	0.6936	-0.8767	0.0439	-0.5317	0.848	-0.6936
1	51	82	31	0.8764	-0.0409	0.5322	-0.8507	0.6987	-0.8764	0.0409	-0.5322	0.8507	-0.6987
1	51	83	32	0.876	-0.0405	0.5373	-0.8572	0.7036	-0.876	0.0405	-0.5373	0.8572	-0.7036
1	51	84	33	0.8757	-0.0329	0.5441	-0.8589	0.702	-0.8757	0.0329	-0.5441	0.8589	-0.702
1	51	85	34	0.8753	-0.0264	0.5494	-0.8598	0.704	-0.8753	0.0264	-0.5494	0.8598	-0.704
1	51	86	35	0.875	-0.02	0.5538	-0.8593	0.7085	-0.875	0.02	-0.5538	0.8593	-0.7085
1	51	87	36	0.8747	-0.015	0.5539	-0.8574	0.7097	-0.8747	0.015	-0.5539	0.8574	-0.7097
1	51	88	37	0.8743	-0.0136	0.5452	-0.8521	0.7033	-0.8743	0.0136	-0.5452	0.8521	-0.7033
1	51	89	38	0.8739	3e-04	0.5459	-0.8446	0.7069	-0.8739	-3e-04	-0.5459	0.8446	-0.7069
1	51	90	39	0.8735	0.0189	0.5532	-0.8426	0.7056	-0.8735	-0.0189	-0.5532	0.8426	-0.7056
1	51	91	40	0.8732	0.0138	0.5478	-0.8407	0.7024	-0.8732	-0.0138	-0.5478	0.8407	-0.7024
1	51	92	41	0.8728	0.0023	0.5403	-0.8427	0.6994	-0.8728	-0.0023	-0.5403	0.8427	-0.6994
1	51	93	42	0.8725	-0.0032	0.5376	-0.8444	0.6943	-0.8725	0.0032	-0.5376	0.8444	-0.6943
1	51	94	43	0.8721	-2e-04	0.5376	-0.846	0.6996	-0.8721	2e-04	-0.5376	0.846	-0.6996
1	51	95	44	0.8717	-0.0088	0.5316	-0.8486	0.7009	-0.8717	0.0088	-0.5316	0.8486	-0.7009
1	51	96	45	0.8713	-0.0166	0.5203	-0.8417	0.6992	-0.8713	0.0166	-0.5203	0.8417	-0.6992
1	51	97	46	0.871	-0.0165	0.5149	-0.8361	0.6984	-0.871	0.0165	-0.5149	0.8361	-0.6984
1	51	98	47	0.8706	-0.0233	0.5057	-0.8311	0.688	-0.8706	0.0233	-0.5057	0.8311	-0.688
1	51	99	48	0.8702	-0.0389	0.4948	-0.8323	0.6787	-0.8702	0.0389	-0.4948	0.8323	-0.6787
1	51	100	49	0.8698	-0.0476	0.486	-0.8316	0.678	-0.8698	0.0476	-0.486	0.8316	-0.678
1	52	58	6	0.8838	-0.3181	0.6473	-0.9035	0.8471	-0.8838	0.3181	-0.6473	0.9035	-0.8471
1	52	59	7	0.8833	-0.2382	0.5868	-0.8898	0.8439	-0.8833	0.2382	-0.5868	0.8898	-0.8439
1	52	60	8	0.8831	-0.1572	0.5419	-0.8549	0.8417	-0.8831	0.1572	-0.5419	0.8549	-0.8417
1	52	61	9	0.8828	-0.1017	0.5281	-0.8044	0.834	-0.8828	0.1017	-0.5281	0.8044	-0.834
1	52	62	10	0.8824	-0.0761	0.515	-0.7705	0.8328	-0.8824	0.0761	-0.515	0.7705	-0.8328
1	52	63	11	0.8821	-0.041	0.5175	-0.7372	0.8268	-0.8821	0.041	-0.5175	0.7372	-0.8268
1	52	64	12	0.8819	-0.0197	0.5254	-0.7177	0.8007	-0.8819	0.0197	-0.5254	0.7177	-0.8007
1	52	65	13	0.8816	-0.0173	0.5368	-0.7266	0.7894	-0.8816	0.0173	-0.5368	0.7266	-0.7894
1	52	66	14	0.8814	-0.0507	0.5361	-0.7554	0.7734	-0.8814	0.0507	-0.5361	0.7554	-0.7734
1	52	67	15	0.8811	-0.0911	0.5205	-0.772	0.7505	-0.8811	0.0911	-0.5205	0.772	-0.7505
1	52	68	16	0.8808	-0.1203	0.5142	-0.785	0.7387	-0.8808	0.1203	-0.5142	0.785	-0.7387
1	52	69	17	0.8805	-0.1605	0.5037	-0.8011	0.727	-0.8805	0.1605	-0.5037	0.8011	-0.727
1	52	70	18	0.8801	-0.1989	0.4866	-0.8176	0.7202	-0.8801	0.1989	-0.4866	0.8176	-0.7202
1	52	71	19	0.8798	-0.197	0.4789	-0.8285	0.7256	-0.8798	0.197	-0.4789	0.8285	-0.7256
1	52	72	20	0.8795	-0.1726	0.4877	-0.8375	0.7218	-0.8795	0.1726	-0.4877	0.8375	-0.7218
1	52	73	21	0.8791	-0.1306	0.5062	-0.8405	0.7045	-0.8791	0.1306	-0.5062	0.8405	-0.7045
1	52	74	22	0.8788	-0.1215	0.5065	-0.8472	0.6868	-0.8788	0.1215	-0.5065	0.8472	-0.6868
1	52	75	23	0.8785	-0.1146	0.5085	-0.855	0.6764	-0.8785	0.1146	-0.5085	0.855	-0.6764
1	52	76	24	0.8781	-0.1091	0.5048	-0.8585	0.6769	-0.8781	0.1091	-0.5048	0.8585	-0.6769
1	52	77	25	0.8778	-0.1018	0.5008	-0.859	0.6826	-0.8778	0.1018	-0.5008	0.859	-0.6826
1	52	78	26	0.8774	-0.0787	0.508	-0.8485	0.6989	-0.8774	0.0787	-0.508	0.8485	-0.6989
1	52	79	27	0.8771	-0.054	0.5205	-0.8413	0.703	-0.8771	0.054	-0.5205	0.8413	-0.703
1	52	80	28	0.8767	-0.0293	0.5335	-0.8361	0.7068	-0.8767	0.0293	-0.5335	0.8361	-0.7068
1	52	81	29	0.8764	-0.0121	0.5408	-0.8359	0.703	-0.8764	0.0121	-0.5408	0.8359	-0.703
1	52	82	30	0.876	-0.0101	0.5411	-0.8392	0.7076	-0.876	0.0101	-0.5411	0.8392	-0.7076
1	52	83	31	0.8757	-0.01	0.546	-0.8463	0.7122	-0.8757	0.01	-0.546	0.8463	-0.7122
1	52	84	32	0.8753	-0.0028	0.5525	-0.8483	0.7101	-0.8753	0.0028	-0.5525	0.8483	-0.7101
1	52	85	33	0.875	0.0033	0.5576	-0.8495	0.7122	-0.875	-0.0033	-0.5576	0.8495	-0.7122
1	52	86	34	0.8746	0.0091	0.5619	-0.8492	0.7165	-0.8746	-0.0091	-0.5619	0.8492	-0.7165
1	52	87	35	0.8743	0.0133	0.5617	-0.8473	0.7178	-0.8743	-0.0133	-0.5617	0.8473	-0.7178
1	52	88	36	0.8739	0.0132	0.5527	-0.8417	0.7111	-0.8739	-0.0132	-0.5527	0.8417	-0.7111
1	52	89	37	0.8735	0.0263	0.5532	-0.8336	0.7148	-0.8735	-0.0263	-0.5532	0.8336	-0.7148
1	52	90	38	0.8731	0.0446	0.5604	-0.8315	0.7132	-0.8731	-0.0446	-0.5604	0.8315	-0.7132
1	52	91	39	0.8728	0.0386	0.5549	-0.8298	0.7095	-0.8728	-0.0386	-0.5549	0.8298	-0.7095
1	52	92	40	0.8724	0.0262	0.5472	-0.8324	0.7061	-0.8724	-0.0262	-0.5472	0.8324	-0.7061
1	52	93	41	0.872	0.0202	0.5444	-0.8343	0.7007	-0.872	-0.0202	-0.5444	0.8343	-0.7007
1	52	94	42	0.8717	0.0227	0.5442	-0.8361	0.7057	-0.8717	-0.0227	-0.5442	0.8361	-0.7057
1	52	95	43	0.8713	0.0135	0.5381	-0.8391	0.707	-0.8713	-0.0135	-0.5381	0.8391	-0.707
1	52	96	44	0.8709	0.0046	0.5267	-0.8324	0.7052	-0.8709	-0.0046	-0.5267	0.8324	-0.7052
1	52	97	45	0.8705	0.0041	0.5212	-0.8268	0.7044	-0.8705	-0.0041	-0.5212	0.8268	-0.7044
1	52	98	46	0.8701	-0.0036	0.5118	-0.822	0.6938	-0.8701	0.0036	-0.5118	0.822	-0.6938
1	52	99	47	0.8698	-0.02	0.5007	-0.8238	0.6845	-0.8698	0.02	-0.5007	0.8238	-0.6845
1	52	100	48	0.8694	-0.0293	0.4918	-0.8232	0.6838	-0.8694	0.0293	-0.4918	0.8232	-0.6838
1	53	59	6	0.8829	-0.1375	0.5987	-0.8646	0.8351	-0.8829	0.1375	-0.5987	0.8646	-0.8351
1	53	60	7	0.8827	-0.0786	0.5499	-0.8201	0.8374	-0.8827	0.0786	-0.5499	0.8201	-0.8374
1	53	61	8	0.8824	-0.0366	0.5346	-0.7636	0.8319	-0.8824	0.0366	-0.5346	0.7636	-0.8319
1	53	62	9	0.882	-0.0205	0.5212	-0.7298	0.8323	-0.882	0.0205	-0.5212	0.7298	-0.8323
1	53	63	10	0.8817	0.0086	0.5233	-0.6957	0.8267	-0.8817	-0.0086	-0.5233	0.6957	-0.8267
1	53	64	11	0.8815	0.0258	0.5305	-0.677	0.7985	-0.8815	-0.0258	-0.5305	0.677	-0.7985
1	53	65	12	0.8813	0.0263	0.5419	-0.6901	0.7868	-0.8813	-0.0263	-0.5419	0.6901	-0.7868
1	53	66	13	0.8811	-0.0086	0.5403	-0.7247	0.7693	-0.8811	0.0086	-0.5403	0.7247	-0.7693
1	53	67	14	0.8807	-0.052	0.5238	-0.7459	0.7447	-0.8807	0.052	-0.5238	0.7459	-0.7447
1	53	68	15	0.8805	-0.0833	0.5171	-0.7626	0.7325	-0.8805	0.0833	-0.5171	0.7626	-0.7325
1	53	69	16	0.8801	-0.126	0.5062	-0.7825	0.7204	-0.8801	0.126	-0.5062	0.7825	-0.7204
1	53	70	17	0.8798	-0.1671	0.4885	-0.8021	0.7141	-0.8798	0.1671	-0.4885	0.8021	-0.7141
1	53	71	18	0.8794	-0.1669	0.4804	-0.8137	0.7198	-0.8794	0.1669	-0.4804	0.8137	-0.7198
1	53	72	19	0.8791	-0.1429	0.4893	-0.8226	0.7162	-0.8791	0.1429	-0.4893	0.8226	-0.7162
1	53	73	20	0.8788	-0.101	0.508	-0.8251	0.6982	-0.8788	0.101	-0.508	0.8251	-0.6982
1	53	74	21	0.8784	-0.093	0.5084	-0.8325	0.6799	-0.8784	0.093	-0.5084	0.8325	-0.6799
1	53	75	22	0.8781	-0.087	0.5107	-0.8414	0.6694	-0.8781	0.087	-0.5107	0.8414	-0.6694
1	53	76	23	0.8777	-0.0827	0.507	-0.8452	0.6703	-0.8777	0.0827	-0.507	0.8452	-0.6703
1	53	77	24	0.8774	-0.0766	0.5028	-0.8456	0.6769	-0.8774	0.0766	-0.5028	0.8456	-0.6769
1	53	78	25	0.877	-0.0544	0.5102	-0.8348	0.6942	-0.877	0.0544	-0.5102	0.8348	-0.6942
1	53	79	26	0.8767	-0.0302	0.5228	-0.8275	0.6985	-0.8767	0.0302	-0.5228	0.8275	-0.6985
1	53	80	27	0.8763	-0.0058	0.536	-0.8222	0.7026	-0.8763	0.0058	-0.536	0.8222	-0.7026
1	53	81	28	0.876	0.0108	0.5433	-0.8222	0.6987	-0.876	-0.0108	-0.5433	0.8222	-0.6987
1	53	82	29	0.8756	0.0123	0.5437	-0.8263	0.7036	-0.8756	-0.0123	-0.5437	0.8263	-0.7036
1	53	83	30	0.8752	0.012	0.5486	-0.8346	0.7085	-0.8752	-0.012	-0.5486	0.8346	-0.7085
1	53	84	31	0.8749	0.019	0.5553	-0.8372	0.7065	-0.8749	-0.019	-0.5553	0.8372	-0.7065
1	53	85	32	0.8745	0.0246	0.5604	-0.8388	0.7086	-0.8745	-0.0246	-0.5604	0.8388	-0.7086
1	53	86	33	0.8742	0.0301	0.5646	-0.839	0.7132	-0.8742	-0.0301	-0.5646	0.839	-0.7132
1	53	87	34	0.8738	0.0336	0.5644	-0.8371	0.7147	-0.8738	-0.0336	-0.5644	0.8371	-0.7147
1	53	88	35	0.8734	0.0325	0.5552	-0.8307	0.708	-0.8734	-0.0325	-0.5552	0.8307	-0.708
1	53	89	36	0.8731	0.0449	0.5555	-0.8218	0.7118	-0.8731	-0.0449	-0.5555	0.8218	-0.7118
1	53	90	37	0.8727	0.0629	0.5628	-0.8192	0.7103	-0.8727	-0.0629	-0.5628	0.8192	-0.7103
1	53	91	38	0.8723	0.0563	0.5572	-0.8177	0.7065	-0.8723	-0.0563	-0.5572	0.8177	-0.7065
1	53	92	39	0.872	0.0433	0.5493	-0.8206	0.7031	-0.872	-0.0433	-0.5493	0.8206	-0.7031
1	53	93	40	0.8716	0.0369	0.5464	-0.8228	0.6976	-0.8716	-0.0369	-0.5464	0.8228	-0.6976
1	53	94	41	0.8712	0.0391	0.5462	-0.8248	0.7027	-0.8712	-0.0391	-0.5462	0.8248	-0.7027
1	53	95	42	0.8708	0.0294	0.5401	-0.8283	0.7039	-0.8708	-0.0294	-0.5401	0.8283	-0.7039
1	53	96	43	0.8704	0.0198	0.5285	-0.8217	0.7021	-0.8704	-0.0198	-0.5285	0.8217	-0.7021
1	53	97	44	0.87	0.0188	0.523	-0.8162	0.7013	-0.87	-0.0188	-0.523	0.8162	-0.7013
1	53	98	45	0.8697	0.0105	0.5135	-0.8116	0.6905	-0.8697	-0.0105	-0.5135	0.8116	-0.6905
1	53	99	46	0.8693	-0.0063	0.5024	-0.8139	0.6811	-0.8693	0.0063	-0.5024	0.8139	-0.6811
1	53	100	47	0.8689	-0.0162	0.4933	-0.8134	0.6804	-0.8689	0.0162	-0.4933	0.8134	-0.6804
1	54	60	6	0.8825	-0.0072	0.5525	-0.7581	0.8293	-0.8825	0.0072	-0.5525	0.7581	-0.8293
1	54	61	7	0.8821	0.0216	0.536	-0.698	0.8246	-0.8821	-0.0216	-0.536	0.698	-0.8246
1	54	62	8	0.8817	0.029	0.5228	-0.6682	0.8261	-0.8817	-0.029	-0.5228	0.6682	-0.8261
1	54	63	9	0.8814	0.0525	0.5252	-0.6362	0.8203	-0.8814	-0.0525	-0.5252	0.6362	-0.8203
1	54	64	10	0.8812	0.0657	0.5323	-0.6209	0.788	-0.8812	-0.0657	-0.5323	0.6209	-0.788
1	54	65	11	0.881	0.0645	0.544	-0.6403	0.776	-0.881	-0.0645	-0.544	0.6403	-0.776
1	54	66	12	0.8807	0.0282	0.5421	-0.683	0.7576	-0.8807	-0.0282	-0.5421	0.683	-0.7576
1	54	67	13	0.8804	-0.018	0.5249	-0.7107	0.7311	-0.8804	0.018	-0.5249	0.7107	-0.7311
1	54	68	14	0.8801	-0.0512	0.5179	-0.7326	0.7193	-0.8801	0.0512	-0.5179	0.7326	-0.7193
1	54	69	15	0.8798	-0.0961	0.5065	-0.7576	0.7075	-0.8798	0.0961	-0.5065	0.7576	-0.7075
1	54	70	16	0.8794	-0.1397	0.4884	-0.7814	0.7018	-0.8794	0.1397	-0.4884	0.7814	-0.7018
1	54	71	17	0.8791	-0.1412	0.4802	-0.7946	0.7083	-0.8791	0.1412	-0.4802	0.7946	-0.7083
1	54	72	18	0.8788	-0.1178	0.4894	-0.8041	0.7051	-0.8788	0.1178	-0.4894	0.8041	-0.7051
1	54	73	19	0.8784	-0.0759	0.5088	-0.8065	0.6862	-0.8784	0.0759	-0.5088	0.8065	-0.6862
1	54	74	20	0.8781	-0.0688	0.5093	-0.815	0.6671	-0.8781	0.0688	-0.5093	0.815	-0.6671
1	54	75	21	0.8777	-0.0635	0.5118	-0.825	0.6563	-0.8777	0.0635	-0.5118	0.825	-0.6563
1	54	76	22	0.8774	-0.0603	0.5081	-0.8295	0.6577	-0.8774	0.0603	-0.5081	0.8295	-0.6577
1	54	77	23	0.877	-0.0553	0.5038	-0.83	0.6651	-0.877	0.0553	-0.5038	0.83	-0.6651
1	54	78	24	0.8767	-0.0338	0.5113	-0.8187	0.6837	-0.8767	0.0338	-0.5113	0.8187	-0.6837
1	54	79	25	0.8763	-0.0098	0.5242	-0.8111	0.6885	-0.8763	0.0098	-0.5242	0.8111	-0.6885
1	54	80	26	0.8759	0.0143	0.5376	-0.8057	0.693	-0.8759	-0.0143	-0.5376	0.8057	-0.693
1	54	81	27	0.8756	0.0306	0.545	-0.8061	0.6891	-0.8756	-0.0306	-0.545	0.8061	-0.6891
1	54	82	28	0.8752	0.0315	0.5455	-0.8111	0.6945	-0.8752	-0.0315	-0.5455	0.8111	-0.6945
1	54	83	29	0.8748	0.031	0.5505	-0.8206	0.7	-0.8748	-0.031	-0.5505	0.8206	-0.7
1	54	84	30	0.8745	0.0377	0.5573	-0.8239	0.6981	-0.8745	-0.0377	-0.5573	0.8239	-0.6981
1	54	85	31	0.8741	0.0431	0.5624	-0.8261	0.7007	-0.8741	-0.0431	-0.5624	0.8261	-0.7007
1	54	86	32	0.8738	0.0483	0.5667	-0.8268	0.7057	-0.8738	-0.0483	-0.5667	0.8268	-0.7057
1	54	87	33	0.8734	0.0512	0.5664	-0.825	0.7074	-0.8734	-0.0512	-0.5664	0.825	-0.7074
1	54	88	34	0.873	0.0491	0.557	-0.8182	0.7008	-0.873	-0.0491	-0.557	0.8182	-0.7008
1	54	89	35	0.8726	0.0609	0.5573	-0.8086	0.705	-0.8726	-0.0609	-0.5573	0.8086	-0.705
1	54	90	36	0.8723	0.0787	0.5646	-0.8057	0.7036	-0.8723	-0.0787	-0.5646	0.8057	-0.7036
1	54	91	37	0.8719	0.0716	0.5589	-0.8045	0.6998	-0.8719	-0.0716	-0.5589	0.8045	-0.6998
1	54	92	38	0.8715	0.0581	0.5509	-0.808	0.6963	-0.8715	-0.0581	-0.5509	0.808	-0.6963
1	54	93	39	0.8711	0.0512	0.5478	-0.8106	0.6907	-0.8711	-0.0512	-0.5478	0.8106	-0.6907
1	54	94	40	0.8708	0.0531	0.5476	-0.8128	0.6961	-0.8708	-0.0531	-0.5476	0.8128	-0.6961
1	54	95	41	0.8703	0.043	0.5414	-0.8169	0.6974	-0.8703	-0.043	-0.5414	0.8169	-0.6974
1	54	96	42	0.87	0.0329	0.5297	-0.8104	0.6957	-0.87	-0.0329	-0.5297	0.8104	-0.6957
1	54	97	43	0.8696	0.0313	0.5241	-0.805	0.695	-0.8696	-0.0313	-0.5241	0.805	-0.695
1	54	98	44	0.8692	0.0226	0.5145	-0.8004	0.6841	-0.8692	-0.0226	-0.5145	0.8004	-0.6841
1	54	99	45	0.8688	0.0053	0.5032	-0.8034	0.6746	-0.8688	-0.0053	-0.5032	0.8034	-0.6746
1	54	100	46	0.8684	-0.005	0.494	-0.803	0.6739	-0.8684	0.005	-0.494	0.803	-0.6739
1	55	61	6	0.8818	0.0417	0.5071	-0.626	0.7954	-0.8818	-0.0417	-0.5071	0.626	-0.7954
1	55	62	7	0.8814	0.046	0.4976	-0.6021	0.7986	-0.8814	-0.046	-0.4976	0.6021	-0.7986
1	55	63	8	0.8811	0.0674	0.5031	-0.5737	0.7935	-0.8811	-0.0674	-0.5031	0.5737	-0.7935
1	55	64	9	0.8809	0.0792	0.5123	-0.5634	0.7532	-0.8809	-0.0792	-0.5123	0.5634	-0.7532
1	55	65	10	0.8807	0.0775	0.5258	-0.5892	0.7436	-0.8807	-0.0775	-0.5258	0.5892	-0.7436
1	55	66	11	0.8805	0.0407	0.524	-0.6393	0.7265	-0.8805	-0.0407	-0.524	0.6393	-0.7265
1	55	67	12	0.8801	-0.0063	0.5065	-0.6735	0.698	-0.8801	0.0063	-0.5065	0.6735	-0.698
1	55	68	13	0.8798	-0.04	0.4994	-0.7001	0.6887	-0.8798	0.04	-0.4994	0.7001	-0.6887
1	55	69	14	0.8795	-0.0854	0.4881	-0.73	0.6793	-0.8795	0.0854	-0.4881	0.73	-0.6793
1	55	70	15	0.8791	-0.1295	0.4699	-0.7576	0.6758	-0.8791	0.1295	-0.4699	0.7576	-0.6758
1	55	71	16	0.8788	-0.1317	0.4629	-0.7729	0.6851	-0.8788	0.1317	-0.4629	0.7729	-0.6851
1	55	72	17	0.8784	-0.1088	0.4739	-0.7837	0.6835	-0.8784	0.1088	-0.4739	0.7837	-0.6835
1	55	73	18	0.8781	-0.0672	0.4953	-0.7864	0.6637	-0.8781	0.0672	-0.4953	0.7864	-0.6637
1	55	74	19	0.8777	-0.0604	0.4968	-0.7961	0.6434	-0.8777	0.0604	-0.4968	0.7961	-0.6434
1	55	75	20	0.8774	-0.0554	0.5003	-0.8075	0.6321	-0.8774	0.0554	-0.5003	0.8075	-0.6321
1	55	76	21	0.877	-0.0526	0.4971	-0.8127	0.6342	-0.877	0.0526	-0.4971	0.8127	-0.6342
1	55	77	22	0.8767	-0.048	0.4934	-0.8137	0.6424	-0.8767	0.048	-0.4934	0.8137	-0.6424
1	55	78	23	0.8763	-0.0267	0.5018	-0.8023	0.663	-0.8763	0.0267	-0.5018	0.8023	-0.663
1	55	79	24	0.8759	-0.0029	0.5156	-0.7948	0.6687	-0.8759	0.0029	-0.5156	0.7948	-0.6687
1	55	80	25	0.8756	0.0211	0.5297	-0.7896	0.6737	-0.8756	-0.0211	-0.5297	0.7896	-0.6737
1	55	81	26	0.8752	0.0373	0.5378	-0.7904	0.6701	-0.8752	-0.0373	-0.5378	0.7904	-0.6701
1	55	82	27	0.8748	0.038	0.5385	-0.7962	0.6762	-0.8748	-0.038	-0.5385	0.7962	-0.6762
1	55	83	28	0.8745	0.0375	0.5439	-0.8067	0.6828	-0.8745	-0.0375	-0.5439	0.8067	-0.6828
1	55	84	29	0.8741	0.0442	0.551	-0.8108	0.6815	-0.8741	-0.0442	-0.551	0.8108	-0.6815
1	55	85	30	0.8737	0.0494	0.5565	-0.8136	0.6849	-0.8737	-0.0494	-0.5565	0.8136	-0.6849
1	55	86	31	0.8734	0.0545	0.561	-0.8147	0.6907	-0.8734	-0.0545	-0.561	0.8147	-0.6907
1	55	87	32	0.873	0.0573	0.561	-0.8133	0.6928	-0.873	-0.0573	-0.561	0.8133	-0.6928
1	55	88	33	0.8726	0.0549	0.5517	-0.8067	0.6864	-0.8726	-0.0549	-0.5517	0.8067	-0.6864
1	55	89	34	0.8722	0.0665	0.5523	-0.7969	0.6912	-0.8722	-0.0665	-0.5523	0.7969	-0.6912
1	55	90	35	0.8718	0.0843	0.56	-0.7943	0.6903	-0.8718	-0.0843	-0.56	0.7943	-0.6903
1	55	91	36	0.8715	0.077	0.5543	-0.7935	0.6865	-0.8715	-0.077	-0.5543	0.7935	-0.6865
