env_code,pop_code,ril_code,Prd_trait_mean,Prd_trait_kPara,Obs_trait,Line_mean
MOH1,1,BSSSC0_026/3IIH6,146.537,155.49,139.925,168.342028883333
NYH1,1,BSSSC0_026/3IIH6,116.582,179.881,139.515,168.369362216667
NYH2,1,BSSSC0_026/3IIH6,175.264,158.279,190.04,165.001028883333
OHH1,1,BSSSC0_026/3IIH6,155.56,176.154,150.73,167.62169555
WIH1,1,BSSSC0_026/3IIH6,195.513,164.536,202.7452215,164.154014116667
WIH2,1,BSSSC0_026/3IIH6,187.318,155.09,179.74521175,165.6873481
ARH1,1,BSSSC0_038/3IIH6,104.745,142,120.52,130.328333333333
ARH2,1,BSSSC0_038/3IIH6,128.607,148.189,123.47,129.836666666667
ILH1,1,BSSSC0_038/3IIH6,136.134,NA,134.15,128.056666666667
MIH1,1,BSSSC0_038/3IIH6,126.42,124.681,159.31,123.863333333333
NYH1,1,BSSSC0_038/3IIH6,122.831,99.897,127.505,129.164166666667
NYH2,1,BSSSC0_038/3IIH6,130.614,128.813,147.915,125.7625
OHH1,1,BSSSC0_038/3IIH6,139.085,136.259,89.62,135.478333333333
ARH1,1,BSSSC0_054/3IIH6,79.628,91.063,114.865,93.94157388
ARH2,1,BSSSC0_054/3IIH6,89.368,85.945,148.51,91.69857388
DEH1,1,BSSSC0_054/3IIH6,96.585,92.551,75.045,96.5962405466667
IAH1,1,BSSSC0_054/3IIH6,95.93,89.423,85.72,95.88457388
IAH2,1,BSSSC0_054/3IIH6,96.327,90.395,82.6,96.09257388
IAH3,1,BSSSC0_054/3IIH6,85.8,83.799,120.835,93.54357388
IAH4,1,BSSSC0_054/3IIH6,93.635,91.295,112.595,94.0929072133333
ILH1,1,BSSSC0_054/3IIH6,91.487,NA,145.21,91.91857388
INH1,1,BSSSC0_054/3IIH6,94.038,93.165,101.435,94.8369072133333
MIH1,1,BSSSC0_054/3IIH6,95.879,93,87.215,95.7849072133333
MOH1,1,BSSSC0_054/3IIH6,100.058,107.707,48.575,98.3609072133333
NYH1,1,BSSSC0_054/3IIH6,99.233,90.957,81.35,96.1759072133333
NYH2,1,BSSSC0_054/3IIH6,95.397,93.043,91.21,95.51857388
OHH1,1,BSSSC0_054/3IIH6,96.603,91.341,79.595,96.2929072133333
WIH1,1,BSSSC0_054/3IIH6,95.942,91.618,86.26624007,95.8481578753333
WIH2,1,BSSSC0_054/3IIH6,97.994,97.485,62.96236813,97.401749338
ARH1,1,CG102/3IIH6,95.13,182.067,129.045,189.138313666667
ARH2,1,CG102/3IIH6,165.128,180.401,129.965,189.076980333333
DEH1,1,CG102/3IIH6,194.318,187.706,197.22,184.593313666667
IAH1,1,CG102/3IIH6,207.872,199.555,213.71,183.493980333333
IAH2,1,CG102/3IIH6,177.891,212.96,159.265,187.123647
IAH3,1,CG102/3IIH6,236.878,192.578,228.6,182.501313666667
IAH4,1,CG102/3IIH6,198.404,172.282,192.94,184.878647
ILH1,1,CG102/3IIH6,193.772,NA,191.03,185.005980333333
INH1,1,CG102/3IIH6,212.423,166.769,193.925,184.812980333333
MIH1,1,CG102/3IIH6,181.862,182.849,164.25,186.791313666667
MOH1,1,CG102/3IIH6,169.443,174.782,142.8,188.221313666667
NYH1,1,CG102/3IIH6,142.771,205.275,153.915,187.480313666667
NYH2,1,CG102/3IIH6,193.253,177.682,204.055,184.137647
OHH1,1,CG102/3IIH6,173.188,195.117,203.615,184.166980333333
WIH1,1,CG102/3IIH6,207.576,184.302,244.17843705,181.462751196667
WIH2,1,CG102/3IIH6,201.842,170.469,217.60626795,183.234229136667
ARH1,1,CG106/3IIH6,74.421,158.294,85,141.590833333333
ARH2,1,CG106/3IIH6,126.544,138.706,145.115,131.571666666667
ILH1,1,CG106/3IIH6,158.844,NA,161.875,128.778333333333
MIH1,1,CG106/3IIH6,148.997,130.091,141.175,132.228333333333
NYH1,1,CG106/3IIH6,113.398,111.358,114.32,136.704166666667
NYH2,1,CG106/3IIH6,150.439,121.301,183.55,125.165833333333
OHH1,1,CG106/3IIH6,149.83,123.437,103.51,138.505833333333
ARH1,1,CG44/CGR01,79.931,135.851,111.275,133.787645376923
ARH2,1,CG44/CGR01,124.34,130.635,157.375,132.014568453846
COH1,1,CG44/CGR01,89.495,140.066,100.545,134.200337684615
DEH1,1,CG44/CGR01,154.885,141.413,121.255,133.403799223077
GAH1,1,CG44/CGR01,110.84,141.448,30.305,136.901876146154
GAH2,1,CG44/CGR01,113.103,135.276,117.055,133.565337684615
IAH1,1,CG44/CGR01,167.796,152.935,127.315,133.1707223
IAH2,1,CG44/CGR01,137.743,145.998,151.065,132.257260761538
IAH3,1,CG44/CGR01,184.42,136.202,198.23,130.4432223
IAH4,1,CG44/CGR01,155.799,131.16,158.855,131.957645376923
ILH1,1,CG44/CGR01,151.704,NA,163.54,131.777453069231
INH1,1,CG44/CGR01,166.779,128.01,160.375,131.899183838462
MIH1,1,CG44/CGR01,142.015,136.882,133.22,132.943606915385
MNH1,1,CG44/CGR01,130.15,132.919,126.905,133.186491530769
MOH1,1,CG44/CGR01,130.103,128.626,137.085,132.794953069231
NCH1,1,CG44/CGR01,118.124,135.388,98.865,134.264953069231
NYH1,1,CG44/CGR01,112.013,150.531,110.125,133.831876146154
NYH2,1,CG44/CGR01,151.205,133.489,178.755,131.192260761538
OHH1,1,CG44/CGR01,136.609,143.148,151.63,132.235529992308
ONH1,1,CG44/CGR01,160.443,NA,170.09,131.525529992308
ONH2,1,CG44/CGR01,57.184,NA,64.91,135.570914607692
TXH1-Dry,1,CG44/CGR01,143.876,NA,98.8,134.267453069231
TXH1-Early,1,CG44/CGR01,152.046,NA,116.87,133.572453069231
TXH1-Late,1,CG44/CGR01,74.079,NA,88.39,134.667837684615
TXH2,1,CG44/CGR01,115.42,139.478,121.575,133.391491530769
WIH1,1,CG44/CGR01,163.814,136.055,206.35989305,130.130534105769
WIH2,1,CG44/CGR01,158.235,129.561,188.98388675,130.798842040385
ARH1,1,CG60/LH162,64.755,103.659,43.92,104.715131279133
ARH2,1,CG60/LH162,94.392,92.823,156.27,100.221131279133
COH1,1,CG60/LH162,65.71,105.278,82.49,103.172331279133
GAH1,1,CG60/LH162,84.159,105.664,21.085,105.628531279133
GAH2,1,CG60/LH162,85.216,98.723,109.99,102.072331279133
IAH1,1,CG60/LH162,130.161,111.965,124.035,101.510531279133
IAH2,1,CG60/LH162,106.829,111.765,123.0575,101.549631279133
IAH3,1,CG60/LH162,148.196,105.73,147.09,100.588331279133
IAH4,1,CG60/LH162,121.502,95.517,135.53,101.050731279133
ILH1,1,CG60/LH162,114.756,NA,197.245,98.5821312791333
INH1,1,CG60/LH162,131.678,93.305,123.775,101.520931279133
MIH1,1,CG60/LH162,110.726,102.523,101.625,102.406931279133
MNH1,1,CG60/LH162,99.899,95.618,117.27,101.781131279133
MOH1,1,CG60/LH162,101.985,98.463,72.61,103.567531279133
NCH1,1,CG60/LH162,90.772,99.714,70.59,103.648331279133
NYH1,1,CG60/LH162,86.015,118.188,74.0033333333333,103.5117979458
NYH2,1,CG60/LH162,118.984,99.912,129.605,101.287731279133
OHH1,1,CG60/LH162,105.411,107.395,134.86,101.077531279133
ONH1,1,CG60/LH162,125.79,NA,137.9625,100.953431279133
ONH2,1,CG60/LH162,40.305,NA,43.19,104.744331279133
TXH1-Dry,1,CG60/LH162,111.523,NA,91.51,102.811531279133
TXH1-Early,1,CG60/LH162,120.815,NA,59.085,104.108531279133
TXH1-Late,1,CG60/LH162,52.953,NA,68.74,103.722331279133
TXH2,1,CG60/LH162,88.913,105.878,81.655,103.205731279133
WIH1,1,CG60/LH162,136.996,108.417,80.638972945,103.246372361333
WIH2,1,CG60/LH162,125.387,96.466,133.9659757,101.113292251133
ARH1,1,CGR03/CG108,76.806,136.641,137.86,138.452643507692
ARH2,1,CGR03/CG108,129.05,132.529,163.855,137.452835815385
COH1,1,CGR03/CG108,91.065,143.168,101.01,139.8699512
DEH1,1,CGR03/CG108,163.159,145.385,113.065,139.406297353846
GAH1,1,CGR03/CG108,112.413,142.965,50.83,141.7999512
GAH2,1,CGR03/CG108,120.072,141.983,59.96,141.448797353846
IAH1,1,CGR03/CG108,174.428,149.972,158.075,137.675143507692
IAH2,1,CGR03/CG108,144.623,155.229,134.42,138.5849512
IAH3,1,CGR03/CG108,197.201,141.032,196.555,136.195143507692
IAH4,1,CGR03/CG108,162.769,132.106,177.855,136.914374276923
ILH1,1,CGR03/CG108,159.335,NA,165.255,137.398989661538
INH1,1,CGR03/CG108,176.854,131.241,152.975,137.871297353846
MIH1,1,CGR03/CG108,149.015,140.332,122.935,139.026681969231
MNH1,1,CGR03/CG108,134.931,133.761,142.85,138.260720430769
MOH1,1,CGR03/CG108,135.084,128.859,148.74,138.034181969231
NCH1,1,CGR03/CG108,122.747,138.827,89.725,140.303989661538
NYH1,1,CGR03/CG108,114.362,151.343,132.945,138.641681969231
NYH2,1,CGR03/CG108,156.888,134.248,216.21,135.439181969231
OHH1,1,CGR03/CG108,142.965,148.306,145.355,138.164374276923
ONH1,1,CGR03/CG108,166.739,NA,203.465,135.929374276923
ONH2,1,CGR03/CG108,56.153,NA,61.825,141.377066584615
TXH1-Dry,1,CGR03/CG108,148.565,NA,144.505,138.197066584615
TXH1-Early,1,CGR03/CG108,159.03,NA,126.855,138.875912738462
TXH1-Late,1,CGR03/CG108,74.269,NA,87.98,140.371105046154
TXH2,1,CGR03/CG108,120.262,143.489,105.855,139.683605046154
WIH1,1,CGR03/CG108,172.95,139.227,211.06256045,135.637160413462
WIH2,1,CGR03/CG108,167.141,132.392,185.60617075,136.616252325
ARH1,1,CO258/3IIH6,144.68,160.232,118.12,154.218125
ARH2,1,CO258/3IIH6,142.901,137.204,169.98,147.735625
IAH1,1,CO258/3IIH6,164.098,145.159,163.31,148.569375
IAH2,1,CO258/3IIH6,153.725,155.971,138.64,151.653125
ILH1,1,CO258/3IIH6,159.378,NA,153.46,149.800625
MIH1,1,CO258/3IIH6,155.973,152.044,136.045,151.9775
NYH1,1,CO258/3IIH6,137.838,151.033,148.63,150.404375
NYH2,1,CO258/3IIH6,156.155,143.926,168.835,147.87875
OHH1,1,CO258/3IIH6,151.091,149.447,154.845,149.6275
ARH1,1,DKFBHJ/3IIH6,113.325,150.24,96.925,155.056726033333
ARH2,1,DKFBHJ/3IIH6,137.373,145.187,129.695,152.872059366667
DEH1,1,DKFBHJ/3IIH6,156.836,151.025,160.465,150.820726033333
IAH1,1,DKFBHJ/3IIH6,166.199,159.689,161.7,150.7383927
IAH2,1,DKFBHJ/3IIH6,145.417,161.083,153.825,151.2633927
IAH3,1,DKFBHJ/3IIH6,177.986,150.702,194.535,148.5493927
IAH4,1,DKFBHJ/3IIH6,160.012,142.875,149.69,151.539059366667
ILH1,1,DKFBHJ/3IIH6,155.022,NA,177.03,149.7163927
INH1,1,DKFBHJ/3IIH6,169.196,140.249,148.525,151.616726033333
MIH1,1,DKFBHJ/3IIH6,148.321,147.329,151.76,151.401059366667
MOH1,1,DKFBHJ/3IIH6,139.856,138.928,142.575,152.0133927
NYH1,1,DKFBHJ/3IIH6,125.847,162.18,128.265,152.9673927
NYH2,1,DKFBHJ/3IIH6,155.642,144.44,172.04,150.049059366667
OHH1,1,DKFBHJ/3IIH6,144.522,156.653,154.01,151.251059366667
WIH1,1,DKFBHJ/3IIH6,171.843,153.099,136.68912425,152.405784416667
WIH2,1,DKFBHJ/3IIH6,162.227,141.648,165.04676625,150.51527495
ARH1,1,F42/H95,111.605,139.322,82.87,149.240833333333
ARH2,1,F42/H95,145.281,121.614,142.56,144.266666666667
GAH1,1,F42/H95,126.124,133.877,115.85,146.4925
ILH1,1,F42/H95,170.983,NA,175.355,141.53375
MIH1,1,F42/H95,164.594,134.238,133.32,145.036666666667
NCH1,1,F42/H95,135.82,113.641,145.9,143.988333333333
NYH1,1,F42/H95,127.686,137.173,165.565,142.349583333333
OHH1,1,F42/H95,159.397,160.988,130.28,145.29
ONH1,1,F42/H95,182.824,NA,173.155,141.717083333333
TXH1-Dry,1,F42/H95,161.291,NA,162.915,142.570416666667
TXH1-Early,1,F42/H95,166.129,NA,188.975,140.39875
TXH1-Late,1,F42/H95,98.48,NA,91.46,148.525
TXH2,1,F42/H95,132.28,133.491,165.555,142.350416666667
ARH1,1,F42/MO17,111.215,167.064,56.395,168.285289794231
ARH2,1,F42/MO17,155.818,159.859,138.08,165.143559025
COH1,1,F42/MO17,113.127,168.139,103.41,166.477020563462
DEH1,1,F42/MO17,188.979,166.374,188.555,163.202212871154
GAH1,1,F42/MO17,127.184,160.5,171.835,163.845289794231
GAH2,1,F42/MO17,139.283,160.196,151.74,164.618174409615
IAH1,1,F42/MO17,201.84,165.823,219.6,162.008174409615
IAH2,1,F42/MO17,172.099,186.891,134.615,165.276828255769
IAH3,1,F42/MO17,231.743,166.241,221.25,161.944712871154
IAH4,1,F42/MO17,194.101,157.936,166.83,164.037789794231
ILH1,1,F42/MO17,187.11,NA,204.295,162.596828255769
INH1,1,F42/MO17,207.29,153.233,181.365,163.478751332692
MIH1,1,F42/MO17,174.452,161.99,184.93,163.341635948077
MNH1,1,F42/MO17,160.163,156.153,170.18,163.908943640385
MOH1,1,F42/MO17,160.789,152.259,165.075,164.105289794231
NCH1,1,F42/MO17,143.76,155.21,164.895,164.112212871154
NYH1,1,F42/MO17,139.1,182.111,122.87,165.728559025
NYH2,1,F42/MO17,191.898,163.97,125.695,165.619905178846
OHH1,1,F42/MO17,168.987,172.148,178.445,163.591059025
ONH1,1,F42/MO17,197.667,NA,214.58,162.201251332692
ONH2,1,F42/MO17,71.996,NA,76.75,167.502405178846
TXH1-Dry,1,F42/MO17,175.357,NA,175.395,163.708366717308
TXH1-Early,1,F42/MO17,184.706,NA,201.61,162.700097486538
TXH1-Late,1,F42/MO17,90.95,NA,112.495,166.127597486538
TXH2,1,F42/MO17,142.803,166.656,144.95,164.879328255769
WIH1,1,F42/MO17,205.128,164.338,222.578612,161.893612409615
WIH2,1,F42/MO17,195.278,153.604,233.39392265,161.477638923077
ARH1,1,F42/OH43,81.008,134.709,115.85,143.955
ARH2,1,F42/OH43,144.83,123.892,157.48,140.170454545455
GAH1,1,F42/OH43,124.095,139.4,83.57,146.889545454545
MIH1,1,F42/OH43,168.652,126.668,157.245,140.191818181818
NCH1,1,F42/OH43,133.585,125.444,147.085,141.115454545455
NYH1,1,F42/OH43,126.765,120.287,136.57,142.071363636364
OHH1,1,F42/OH43,164.985,125.8,131.39,142.542272727273
ONH1,1,F42/OH43,190.496,NA,198.72,136.421363636364
TXH1-Dry,1,F42/OH43,165.698,NA,179.995,138.123636363636
TXH1-Early,1,F42/OH43,174.29,NA,196.885,136.588181818182
TXH1-Late,1,F42/OH43,80.682,NA,80.92,147.130454545455
TXH2,1,F42/OH43,134.656,132.447,113.645,144.155454545455
ARH1,1,FBLA/3IIH6,131.609,157.409,94.87,156.358424596667
ARH2,1,FBLA/3IIH6,139.567,151.401,144.38,153.05775793
DEH1,1,FBLA/3IIH6,156.579,152.387,166.39,151.590424596667
IAH1,1,FBLA/3IIH6,164.73,154.491,162.42,151.855091263333
IAH2,1,FBLA/3IIH6,148.806,161.221,136.56,153.579091263333
IAH3,1,FBLA/3IIH6,177.15,150.664,181.265,150.59875793
IAH4,1,FBLA/3IIH6,161.32,153.343,130.98,153.951091263333
ILH1,1,FBLA/3IIH6,157.304,NA,149.415,152.722091263333
INH1,1,FBLA/3IIH6,163.68,144.075,180.17,150.67175793
MIH1,1,FBLA/3IIH6,149.081,150.996,165.015,151.682091263333
MOH1,1,FBLA/3IIH6,140.762,144.611,166.67,151.57175793
NYH1,1,FBLA/3IIH6,129.373,157.785,140.72,153.30175793
NYH2,1,FBLA/3IIH6,157.859,152.266,144.95,153.01975793
OHH1,1,FBLA/3IIH6,146.008,153.564,164.375,151.72475793
WIH1,1,FBLA/3IIH6,168.148,153.631,151.3641378,152.592148743333
WIH2,1,FBLA/3IIH6,161.861,149.629,160.70223115,151.969609186667
ARH1,1,FR19/3IIH6,78.901,140.661,130.675,146.156073963333
ARH2,1,FR19/3IIH6,131.792,139.708,131.15,146.124407296667
DEH1,1,FR19/3IIH6,153.633,147.057,105.45,147.83774063
IAH1,1,FR19/3IIH6,156.582,142.896,171.88,143.409073963333
IAH2,1,FR19/3IIH6,140.859,153.497,132.205,146.054073963333
IAH3,1,FR19/3IIH6,172.129,142.661,175.47,143.16974063
IAH4,1,FR19/3IIH6,152.512,137.516,149.285,144.915407296667
ILH1,1,FR19/3IIH6,147.5,NA,181.455,142.77074063
INH1,1,FR19/3IIH6,157.44,130.548,173.775,143.28274063
MIH1,1,FR19/3IIH6,144.4,143.455,115.99,147.135073963333
MOH1,1,FR19/3IIH6,137.286,143.414,110.38,147.509073963333
NYH1,1,FR19/3IIH6,125.351,154.087,109.69,147.555073963333
NYH2,1,FR19/3IIH6,150.382,140.445,145.085,145.195407296667
OHH1,1,FR19/3IIH6,138.157,145.35,157.87,144.343073963333
WIH1,1,FR19/3IIH6,158.016,141.679,175.39218255,143.17492846
WIH2,1,FR19/3IIH6,155,137.036,157.2639269,144.383478836667
ARH1,1,GEMN-0268/3IIH6,101.823,154.937,66.145,159.152965916071
ARH2,1,GEMN-0268/3IIH6,153.883,147.472,129.33,156.896358773214
COH1,1,GEMN-0268/3IIH6,107.329,162.95,107.7375,157.6675194875
DEH1,1,GEMN-0268/3IIH6,186.769,162.102,228.38,153.358858773214
GAH1,1,GEMN-0268/3IIH6,128.562,155.852,87.65,158.384930201786
GAH2,1,GEMN-0268/3IIH6,137.657,151.256,119.39,157.251358773214
IAH1,1,GEMN-0268/3IIH6,204.615,182.598,196.76,154.4881444875
IAH2,1,GEMN-0268/3IIH6,169.47,187.506,170.955,155.409751630357
IAH3,1,GEMN-0268/3IIH6,232.578,170.208,232.955,153.195465916071
IAH4,1,GEMN-0268/3IIH6,192.796,144.238,191.0525,154.691983773214
ILH1,1,GEMN-0268/3IIH6,190.058,NA,147.95,156.231358773214
INH1,1,GEMN-0268/3IIH6,203.46,132.579,239.27,152.969930201786
MIH1,1,GEMN-0268/3IIH6,172.918,154.568,199.81,154.379215916071
MNH1,1,GEMN-0268/3IIH6,158.873,143.933,156.09,155.9406444875
MOH1,1,GEMN-0268/3IIH6,158.592,132.548,176.54,155.210287344643
NCH1,1,GEMN-0268/3IIH6,141.338,140.698,159.79,155.808501630357
NEH3,1,GEMN-0268/3IIH6,99.478,147.412,137.435,156.6068944875
NEH4,1,GEMN-0268/3IIH6,26.785,154.837,36.87,160.198501630357
NYH1,1,GEMN-0268/3IIH6,136.463,190.82,103.315,157.825465916071
NYH2,1,GEMN-0268/3IIH6,190.323,154.344,151.91,156.089930201786
OHH1,1,GEMN-0268/3IIH6,166.608,172.396,207.64,154.099573058929
ONH1,1,GEMN-0268/3IIH6,196.834,NA,236.57,153.066358773214
ONH2,1,GEMN-0268/3IIH6,62.748,NA,83.45,158.534930201786
TXH1-Dry,1,GEMN-0268/3IIH6,175.571,NA,148.805,156.200823058929
TXH1-Early,1,GEMN-0268/3IIH6,186.237,NA,166.81,155.557787344643
TXH1-Late,1,GEMN-0268/3IIH6,85.722,NA,113.875,157.448323058929
TXH2,1,GEMN-0268/3IIH6,140.927,163.735,118.765,157.273680201786
WIH1,1,GEMN-0268/3IIH6,206.833,163.143,217.4334573,153.749806726786
WIH2,1,GEMN-0268/3IIH6,198.924,145.93,189.74458835,154.738694903571
ARH1,1,H122W/3IIH6,79.021,144.009,114.94,144.975
ARH2,1,H122W/3IIH6,146.587,139.907,123.615,142.80625
NYH1,1,H122W/3IIH6,132.768,174.484,120.635,143.55125
NYH2,1,H122W/3IIH6,161.153,124.986,169.4,131.36
OHH1,1,H122W/3IIH6,146.449,127.949,166.25,132.1475
ARH1,1,H84/3IIH6,121.034,180.11,76.06,179.8625
ARH2,1,H84/3IIH6,150.903,168.728,137.28,174.760833333333
DEH1,1,H84/3IIH6,182.437,169.913,192.44,170.164166666667
IAH1,1,H84/3IIH6,198.051,176.304,194.925,169.957083333333
IAH2,1,H84/3IIH6,164.788,184.276,166.515,172.324583333333
IAH3,1,H84/3IIH6,235.26,173.568,200.175,169.519583333333
IAH4,1,H84/3IIH6,186.92,158.154,186.545,170.655416666667
ILH1,1,H84/3IIH6,182.211,NA,183.89,170.876666666667
INH1,1,H84/3IIH6,196.783,142.969,217.245,168.097083333333
MIH1,1,H84/3IIH6,169.903,168.296,160.215,172.849583333333
NYH1,1,H84/3IIH6,124.923,180.757,161.365,172.75375
NYH2,1,H84/3IIH6,182.223,163.505,188.525,170.490416666667
OHH1,1,H84/3IIH6,163.089,177.98,169.23,172.098333333333
ARH1,1,I159/3IIH6,85.781,146.618,96.485,149.15789383
ARH2,1,I159/3IIH6,123.127,137.155,169.785,144.271227163333
DEH1,1,I159/3IIH6,153.246,142.047,144.515,145.95589383
IAH1,1,I159/3IIH6,162.441,135.867,167.91,144.396227163333
IAH2,1,I159/3IIH6,141.44,151.456,111.005,148.18989383
IAH3,1,I159/3IIH6,179.331,133.85,192.42,142.762227163333
IAH4,1,I159/3IIH6,154.071,137.578,169.59,144.284227163333
ILH1,1,I159/3IIH6,148.218,NA,203.515,142.022560496667
INH1,1,I159/3IIH6,166.195,139.463,150.095,145.58389383
MIH1,1,I159/3IIH6,145.297,145.071,100.36,148.899560496667
MOH1,1,I159/3IIH6,134.702,150.108,107.34,148.434227163333
NYH1,1,I159/3IIH6,116.478,147.988,112.755,148.073227163333
NYH2,1,I159/3IIH6,149.666,137.698,187.655,143.07989383
OHH1,1,I159/3IIH6,139.225,144.975,127.445,147.09389383
WIH1,1,I159/3IIH6,168.982,142.545,138.4579438,146.359697576667
WIH2,1,I159/3IIH6,159.526,139.841,154.52046365,145.28886292
ARH1,1,ILL.HY/3IIH6,45.664,139.967,103.97,140.16125
ARH2,1,ILL.HY/3IIH6,124.997,124.36,140.78,135.56
IAH1,1,ILL.HY/3IIH6,170.296,116.234,163.93,132.66625
IAH2,1,ILL.HY/3IIH6,142.154,133.478,126.53,137.34125
ILH1,1,ILL.HY/3IIH6,150.094,NA,178.93,130.79125
MIH1,1,ILL.HY/3IIH6,151.815,139.646,87.92,142.1675
NYH1,1,ILL.HY/3IIH6,120.523,143.563,83.19,142.75875
NYH2,1,ILL.HY/3IIH6,147.517,114.361,192.03,129.15375
OHH1,1,ILL.HY/3IIH6,138.113,127.463,147.98,134.66
ARH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,106.609,153.027,144.44,172.457564102564
COH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,133.12,185.255,50.6933333333333,179.668846153846
DEH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,213.027,179.355,203.86,167.886794871795
GAH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,145.022,161.617,126.325,173.851025641026
IAH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,228.289,213.545,230.275,165.854871794872
IAH2,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,189.812,224.282,199.355,168.233333333333
IAH3,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,263.229,194.276,252.07,164.178333333333
IAH4,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,216.127,127.917,215.97,166.955256410256
NCH1,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,161.046,131.503,151.32,171.928333333333
ONH2,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,83.304,NA,61.735,178.819487179487
TXH1-Dry,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,194.821,NA,208.925,167.497179487179
TXH1-Early,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,207.601,NA,210.92,167.343717948718
TXH1-Late,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,91.425,NA,143.4,172.537564102564
TXH2,1,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,155.811,172.132,187.1,169.176025641026
ARH1,1,LH145/3IIH6,84.288,133.55,66.12,129.628103197059
ARH2,1,LH145/3IIH6,114.306,125.131,134.02,125.63398555
COH1,1,LH145/3IIH6,86.201,129.79,85.2575,128.502367902941
IAH1,1,LH145/3IIH6,150.424,126.827,130.295,125.853103197059
IAH2,1,LH145/3IIH6,126.163,127.689,127.3125,126.028544373529
IAH3,1,LH145/3IIH6,168.919,121.567,158.4,124.199867902941
IAH4,1,LH145/3IIH6,139.876,121.823,158.2225,124.210309079412
ILH1,1,LH145/3IIH6,137.18,NA,151.315,124.616632608824
INH1,1,LH145/3IIH6,152.198,125.698,128.65,125.949867902941
MIH1,1,LH145/3IIH6,131.268,129.365,92.8825,128.053838491176
MNH1,1,LH145/3IIH6,119.015,126.774,123.455,126.255456138235
NYH1,1,LH145/3IIH6,102.634,129.299,117.0775,126.630603197059
NYH2,1,LH145/3IIH6,135.496,121.935,178.9325,122.992073785294
OHH1,1,LH145/3IIH6,127.058,132.272,95.76,127.884573785294
ONH1,1,LH145/3IIH6,144.819,NA,153.455,124.490750255882
ONH2,1,LH145/3IIH6,57.469,NA,62.405,129.846632608824
WIH1,1,LH145/3IIH6,148.66,123.536,170.5176669,123.487063967647
WIH2,1,LH145/3IIH6,145.672,125.203,135.72008745,125.533980405882
ARH1,1,LH149/3IIH6,99.327,161.196,73.255,163.042113243333
ARH2,1,LH149/3IIH6,134.286,152.935,137.23,158.777113243333
DEH1,1,LH149/3IIH6,166.882,158.107,155.925,157.53077991
IAH1,1,LH149/3IIH6,181.196,165.22,163.875,157.00077991
IAH2,1,LH149/3IIH6,148.856,167.664,152.215,157.778113243333
IAH3,1,LH149/3IIH6,207.28,156.618,196.095,154.85277991
IAH4,1,LH149/3IIH6,168.343,147.008,183.08,155.720446576667
ILH1,1,LH149/3IIH6,164.582,NA,174.345,156.30277991
INH1,1,LH149/3IIH6,181.614,144.018,178.255,156.042113243333
MIH1,1,LH149/3IIH6,152.114,153.703,165.97,156.861113243333
MOH1,1,LH149/3IIH6,141.547,154.47,124.23,159.64377991
NYH1,1,LH149/3IIH6,117.002,168.637,126.83,159.470446576667
NYH2,1,LH149/3IIH6,163.787,150.543,190.78,155.207113243333
OHH1,1,LH149/3IIH6,147.262,162.662,155.65,157.549113243333
WIH1,1,LH149/3IIH6,182.328,156.004,184.48888505,155.626520906667
WIH2,1,LH149/3IIH6,176.08,151.166,156.6628136,157.481592336667
ARH1,1,LH195/3IIH6,110.921,164.052,116.415,165.713
ARH2,1,LH195/3IIH6,161.65,154.842,137.43,161.51
MIH1,1,LH195/3IIH6,170.111,148.165,185.81,151.834
NYH1,1,LH195/3IIH6,142.129,191.744,148.215,159.353
NYH2,1,LH195/3IIH6,189.339,146.742,179.63,153.07
OHH1,1,LH195/3IIH6,167.319,160.58,177.48,153.5
ARH1,1,LH195/LH123HT,109.018,165.291,125.105,178.512668114286
ARH2,1,LH195/LH123HT,172.87,157.579,130.96,178.233858590476
COH1,1,LH195/LH123HT,124.408,189.099,82.53,180.540049066667
DEH1,1,LH195/LH123HT,209.909,190.385,221.605,173.917430019048
GAH1,1,LH195/LH123HT,139.843,167.189,168.365,176.452668114286
IAH1,1,LH195/LH123HT,225.05,221.607,251.8075,172.479215733333
IAH2,1,LH195/LH123HT,188.062,233.813,211.61,174.3933824
IAH3,1,LH195/LH123HT,263.895,214.605,232.7775,173.385406209524
IAH4,1,LH195/LH123HT,212.223,148.997,249.75,172.57719192381
