"line_code","env_code","Yield"
"BGEM-0124-N/LH195","IAH3",153.35
"BGEM-0124-N/LH195","NCH1",118
"BGEM-0124-N/LH195","NCH1",140.41
"BGEM-0124-N/LH195","GAH2",122.56
"BGEM-0124-N/LH195","NCH1",76.11
"BGEM-0124-N/LH195","NCH1",139.99
"BGEM-0124-N/LH195","GAH2",133.71
"BGEM-0124-N/LH195","GAH2",108.19
"BGEM-0124-N/LH195","IAH1",120.27
"BGEM-0124-N/LH195","GAH2",95.16
"BGEM-0124-N/LH195","GAH2",123.15
"BGEM-0124-N/LH195","IAH1",137.35
"BGEM-0124-N/LH195","WIH1",147.2524996
"BGEM-0124-N/LH195","GAH2",134.98
"BGEM-0124-N/LH195","IAH3",181.46
"BGEM-0124-N/LH195","IAH2",119.94
"BGEM-0124-N/LH195","MNH1",133.55
"BGEM-0124-N/LH195","WIH1",102.6465139
"BGEM-0124-N/LH195","IAH1",160.17
"BGEM-0124-N/LH195","IAH1",161.8
"BGEM-0124-N/LH195","MOH1",135.99
"BGEM-0124-N/LH195","MOH1",106.86
"BGEM-0124-N/LH195","WIH1",176.924967
"BGEM-0124-N/LH195","MOH1",133.33
"BGEM-0124-N/LH195","IAH3",155.65
"BGEM-0124-N/LH195","MNH1",178.95
"BGEM-0124-N/LH195","IAH4",161.41
"BGEM-0124-N/LH195","WIH1",160.1393204
"BGEM-0124-N/LH195","TXH1-Early",170.28
"BGEM-0124-N/LH195","IAH4",164.68
"BGEM-0124-N/LH195","IAH4",125.05
"BGEM-0124-N/LH195","WIH1",183.9100321
"BGEM-0124-N/LH195","MOH1",115.77
"BGEM-0124-N/LH195","MOH1",140.12
"BGEM-0124-N/LH195","MOH1",126.25
"BGEM-0124-N/LH195","TXH1-Early",169.41
"BGEM-0124-N/LH195","IAH2",155.66
"BGEM-0124-N/LH195","IAH2",90.08
"BGEM-0124-N/LH195","IAH4",120.88
"BGEM-0124-N/LH195","IAH2",113.17
"BGEM-0124-N/LH195","IAH1",131.82
"BGEM-0124-N/LH195","IAH3",213.05
"BGEM-0124-N/LH195","IAH2",117.86
"BGEM-0124-N/LH195","IAH3",156.65
"BGEM-0124-N/LH195","IAH1",156
"BGEM-0124-N/LH195","IAH4",167
"BGEM-0124-N/LH195","MNH1",172.51
"BGEM-0124-N/LH195","WIH1",180.624705
"BGEM-0124-N/LH195","IAH4",116.69
"BGEM-0124-N/LH195","MNH1",169.42
"BGEM-0124-N/LH195","IAH2",NA
"BGEM-0124-N/LH195","NCH1",NA
"BGEM-0124-N/LH195","NCH1",NA
"BGEM-0125-N/LH195","TXH1-Early",162.55
"BGEM-0125-N/LH195","TXH1-Early",158.22
"BGEM-0129-N/LH195","TXH1-Early",164.57
"BGEM-0129-N/LH195","TXH1-Early",160.19
"BGEM-0182-N/LH195","GAH2",113.57
"BGEM-0182-N/LH195","GAH2",149.45
"BGEM-0182-N/LH195","MOH1",121
"BGEM-0182-N/LH195","WIH1",127.0306407
"BGEM-0182-N/LH195","WIH1",186.2737303
"BGEM-0182-N/LH195","IAH2",141.39
"BGEM-0182-N/LH195","MOH1",158.58
"BGEM-0182-N/LH195","TXH1-Early",189.68
"BGEM-0182-N/LH195","IAH3",245.49
"BGEM-0182-N/LH195","TXH1-Early",187.37
"BGEM-0182-N/LH195","IAH2",142.61
"BGEM-0182-N/LH195","MNH1",92.1
"BGEM-0182-N/LH195","IAH1",188.67
"BGEM-0182-N/LH195","IAH4",185.55
"BGEM-0182-N/LH195","IAH1",191.91
"BGEM-0182-N/LH195","IAH3",234.23
"BGEM-0182-N/LH195","IAH4",176.16
"BGEM-0182-N/LH195","MNH1",156.44
"BGEM-0182-N/LH195","NCH1",NA
"BGEM-0182-N/LH195","NCH1",NA
"BGEM-0151-N/LH195","NCH1",102.28
"BGEM-0151-N/LH195","NCH1",132.22
"BGEM-0151-N/LH195","GAH2",109.19
"BGEM-0151-N/LH195","GAH2",93.24
"BGEM-0151-N/LH195","WIH1",149.1891505
"BGEM-0151-N/LH195","TXH1-Early",139.87
"BGEM-0151-N/LH195","MOH1",129.7
"BGEM-0151-N/LH195","MNH1",108.12
"BGEM-0151-N/LH195","IAH3",191.94
"BGEM-0151-N/LH195","IAH3",191.06
"BGEM-0151-N/LH195","IAH1",170.33
"BGEM-0151-N/LH195","TXH1-Early",149.53
"BGEM-0151-N/LH195","IAH1",147.93
"BGEM-0151-N/LH195","MOH1",129
"BGEM-0151-N/LH195","IAH4",136.51
"BGEM-0151-N/LH195","WIH1",194.6843787
"BGEM-0151-N/LH195","IAH4",127.17
"BGEM-0151-N/LH195","IAH2",116.6
"BGEM-0151-N/LH195","IAH2",151.66
"BGEM-0151-N/LH195","MNH1",158.62
"BGEM-0203-N/LH195","GAH2",90.37
"BGEM-0203-N/LH195","NCH1",112.81
"BGEM-0203-N/LH195","NCH1",100.65
"BGEM-0203-N/LH195","GAH2",115.53
"BGEM-0203-N/LH195","IAH1",147.71
"BGEM-0203-N/LH195","MNH1",55.15
"BGEM-0203-N/LH195","TXH1-Early",156.89
"BGEM-0203-N/LH195","MOH1",119.03
"BGEM-0203-N/LH195","MOH1",109.1
"BGEM-0203-N/LH195","IAH1",181.37
"BGEM-0203-N/LH195","IAH2",121.02
"BGEM-0203-N/LH195","IAH4",120.06
"BGEM-0203-N/LH195","IAH3",125.54
"BGEM-0203-N/LH195","IAH3",119.67
"BGEM-0203-N/LH195","WIH1",154.778257
"BGEM-0203-N/LH195","IAH4",133.25
"BGEM-0203-N/LH195","WIH1",186.2965765
"BGEM-0203-N/LH195","TXH1-Early",159.51
"BGEM-0203-N/LH195","MNH1",135.34
"BGEM-0203-N/LH195","IAH2",NA
"BGEM-0206-N/LH195","MNH1",68.89
"BGEM-0206-N/LH195","GAH2",148.2
"BGEM-0206-N/LH195","GAH2",137.94
"BGEM-0206-N/LH195","WIH1",179.416202
"BGEM-0206-N/LH195","MNH1",106.62
"BGEM-0206-N/LH195","MOH1",123.66
"BGEM-0206-N/LH195","IAH3",181.04
"BGEM-0206-N/LH195","IAH4",169.1
"BGEM-0206-N/LH195","IAH4",167.79
"BGEM-0206-N/LH195","TXH1-Early",144.05
"BGEM-0206-N/LH195","IAH3",69.56
"BGEM-0206-N/LH195","TXH1-Early",162.77
"BGEM-0206-N/LH195","WIH1",177.1562739
"BGEM-0206-N/LH195","IAH1",NA
"BGEM-0206-N/LH195","IAH1",NA
"BGEM-0206-N/LH195","IAH2",NA
"BGEM-0206-N/LH195","IAH2",NA
"BGEM-0206-N/LH195","MOH1",NA
"BGEM-0206-N/LH195","NCH1",NA
"BGEM-0206-N/LH195","NCH1",NA
"BGEM-0207-N/LH195","NCH1",124.9
"BGEM-0207-N/LH195","WIH1",145.0906509
"BGEM-0207-N/LH195","GAH2",132.67
"BGEM-0207-N/LH195","GAH2",133.76
"BGEM-0207-N/LH195","IAH3",184.5
"BGEM-0207-N/LH195","IAH4",171.79
"BGEM-0207-N/LH195","MOH1",145.9
"BGEM-0207-N/LH195","WIH1",145.2739222
"BGEM-0207-N/LH195","IAH4",161.47
"BGEM-0207-N/LH195","TXH1-Early",146.22
"BGEM-0207-N/LH195","MNH1",119.1
"BGEM-0207-N/LH195","TXH1-Early",161.81
"BGEM-0207-N/LH195","MNH1",66.14
"BGEM-0207-N/LH195","IAH1",NA
"BGEM-0207-N/LH195","IAH1",NA
"BGEM-0207-N/LH195","IAH2",NA
"BGEM-0207-N/LH195","IAH2",NA
"BGEM-0207-N/LH195","IAH3",NA
"BGEM-0207-N/LH195","MOH1",NA
"BGEM-0207-N/LH195","NCH1",NA
"BGEM-0211-N/LH195","MNH1",51.89
"BGEM-0211-N/LH195","GAH2",153.37
"BGEM-0211-N/LH195","GAH2",142.69
"BGEM-0211-N/LH195","TXH1-Early",170.94
"BGEM-0211-N/LH195","TXH1-Early",193.33
"BGEM-0211-N/LH195","WIH1",160.8433669
"BGEM-0211-N/LH195","MOH1",149.74
"BGEM-0211-N/LH195","MOH1",124.68
"BGEM-0211-N/LH195","IAH1",213.69
"BGEM-0211-N/LH195","MNH1",164.01
"BGEM-0211-N/LH195","IAH3",208.89
"BGEM-0211-N/LH195","IAH3",202.44
"BGEM-0211-N/LH195","WIH1",157.0191885
"BGEM-0211-N/LH195","IAH1",185.29
"BGEM-0211-N/LH195","IAH4",154.26
"BGEM-0211-N/LH195","IAH2",172.88
"BGEM-0211-N/LH195","IAH2",134.37
"BGEM-0211-N/LH195","IAH4",180.57
"BGEM-0211-N/LH195","NCH1",NA
"BGEM-0211-N/LH195","NCH1",NA
"BGEM-0202-N/LH195","NCH1",154.18
"BGEM-0202-N/LH195","GAH2",141.16
"BGEM-0202-N/LH195","NCH1",113.33
"BGEM-0202-N/LH195","GAH2",157.85
"BGEM-0202-N/LH195","MNH1",94.08
"BGEM-0202-N/LH195","WIH1",163.5397988
"BGEM-0202-N/LH195","MOH1",143.67
"BGEM-0202-N/LH195","TXH1-Early",164.55
"BGEM-0202-N/LH195","IAH3",190.37
"BGEM-0202-N/LH195","IAH1",195.11
"BGEM-0202-N/LH195","IAH4",185.59
"BGEM-0202-N/LH195","WIH1",189.6215706
"BGEM-0202-N/LH195","IAH2",181.14
"BGEM-0202-N/LH195","TXH1-Early",180.78
"BGEM-0202-N/LH195","IAH3",231.75
"BGEM-0202-N/LH195","IAH4",204.55
"BGEM-0202-N/LH195","IAH1",196.7
"BGEM-0202-N/LH195","MNH1",126.98
"BGEM-0202-N/LH195","IAH2",NA
"BGEM-0202-N/LH195","MOH1",NA
"BGEM-0239-N/LH195","MNH1",175.91
"BGEM-0239-N/LH195","GAH2",113.55
"BGEM-0239-N/LH195","WIH1",167.5955351
"BGEM-0239-N/LH195","NCH1",150.84
"BGEM-0239-N/LH195","IAH1",164.07
"BGEM-0239-N/LH195","IAH3",214.15
"BGEM-0239-N/LH195","GAH2",149.27
"BGEM-0239-N/LH195","WIH1",181.3211361
"BGEM-0239-N/LH195","IAH3",210.96
"BGEM-0239-N/LH195","MOH1",148.77
"BGEM-0239-N/LH195","TXH1-Early",164.13
"BGEM-0239-N/LH195","IAH2",143.35
"BGEM-0239-N/LH195","IAH4",177.66
"BGEM-0239-N/LH195","IAH1",195.11
"BGEM-0239-N/LH195","TXH1-Early",145.87
"BGEM-0239-N/LH195","IAH4",177.61
"BGEM-0239-N/LH195","IAH2",177.62
"BGEM-0239-N/LH195","MNH1",165.42
"BGEM-0239-N/LH195","MOH1",NA
"BGEM-0239-N/LH195","NCH1",NA
"BGEM-0246-N/LH195","MNH1",21.57
"BGEM-0246-N/LH195","GAH2",124.69
"BGEM-0246-N/LH195","GAH2",179.41
"BGEM-0246-N/LH195","IAH1",174.06
"BGEM-0246-N/LH195","MNH1",142.47
"BGEM-0246-N/LH195","MOH1",119.89
"BGEM-0246-N/LH195","IAH1",194.55
"BGEM-0246-N/LH195","TXH1-Early",188.46
"BGEM-0246-N/LH195","WIH1",206.0820989
"BGEM-0246-N/LH195","MOH1",178.91
"BGEM-0246-N/LH195","WIH1",224.7383686
"BGEM-0246-N/LH195","IAH3",216.98
"BGEM-0246-N/LH195","IAH3",226.93
"BGEM-0246-N/LH195","TXH1-Early",188.8
"BGEM-0246-N/LH195","IAH4",158.74
"BGEM-0246-N/LH195","IAH2",217.93
"BGEM-0246-N/LH195","IAH2",146.91
"BGEM-0246-N/LH195","IAH4",195.04
"BGEM-0246-N/LH195","NCH1",NA
"BGEM-0246-N/LH195","NCH1",NA
"2FACC/3IIH6","NYH1",101.86
"2FACC/3IIH6","NYH2",163.64
"2FACC/3IIH6","NYH1",117.54
"2FACC/3IIH6","NYH2",188.71
"2FACC/3IIH6","ARH1",77.93
"2FACC/3IIH6","ARH1",103.57
"2FACC/3IIH6","ARH1",NA
"2FACC/3IIH6","ARH1",NA
"2FACC/3IIH6","ARH2",NA
"2FACC/3IIH6","ARH2",NA
"2FACC/3IIH6","ARH2",NA
"2FACC/3IIH6","ARH2",NA
"2FACC/3IIH6","DEH1",NA
"2FACC/3IIH6","DEH1",NA
"2FACC/3IIH6","IAH1",NA
"2FACC/3IIH6","IAH1",NA
"2FACC/3IIH6","IAH2",NA
"2FACC/3IIH6","IAH2",NA
"2FACC/3IIH6","IAH3",NA
"2FACC/3IIH6","IAH3",NA
"2FACC/3IIH6","IAH4",NA
"2FACC/3IIH6","IAH4",NA
"2FACC/3IIH6","ILH1",NA
"2FACC/3IIH6","ILH1",NA
"2FACC/3IIH6","INH1",NA
"2FACC/3IIH6","INH1",NA
"2FACC/3IIH6","MIH1",NA
"2FACC/3IIH6","MIH1",NA
"2FACC/3IIH6","MOH1",NA
"2FACC/3IIH6","MOH1",NA
"2FACC/3IIH6","OHH1",NA
"2FACC/3IIH6","OHH1",NA
"2FACC/3IIH6","WIH1",NA
"2FACC/3IIH6","WIH1",NA
"2FACC/3IIH6","WIH2",NA
"2FACC/3IIH6","WIH2",NA
"6F629/3IIH6","OHH1",128.44
"6F629/3IIH6","NYH1",142.34
"6F629/3IIH6","ILH1",164.66
"6F629/3IIH6","NYH1",148.22
"6F629/3IIH6","ILH1",182.92
"6F629/3IIH6","NYH2",210.84
"6F629/3IIH6","OHH1",182.4
"6F629/3IIH6","NYH2",195.35
"6F629/3IIH6","ARH2",176.73
"6F629/3IIH6","ARH2",122.37
"6F629/3IIH6","ARH1",135.94
"6F629/3IIH6","MIH1",127.95
"6F629/3IIH6","MIH1",233.47
"6F629/3IIH6","ARH1",71.38
"6F629/3IIH6","DEH1",NA
"6F629/3IIH6","DEH1",NA
"6F629/3IIH6","IAH1",NA
"6F629/3IIH6","IAH1",NA
"6F629/3IIH6","IAH2",NA
"6F629/3IIH6","IAH2",NA
"6F629/3IIH6","IAH3",NA
"6F629/3IIH6","IAH3",NA
"6F629/3IIH6","IAH4",NA
"6F629/3IIH6","IAH4",NA
"6F629/3IIH6","INH1",NA
"6F629/3IIH6","INH1",NA
"6F629/3IIH6","MOH1",NA
"6F629/3IIH6","MOH1",NA
"6F629/3IIH6","WIH1",NA
"6F629/3IIH6","WIH1",NA
"6F629/3IIH6","WIH2",NA
"6F629/3IIH6","WIH2",NA
"A632/3IIH6","ILH1",199.03
"A632/3IIH6","INH1",175.11
"A632/3IIH6","NYH1",123.37
"A632/3IIH6","ILH1",168.22
"A632/3IIH6","NYH2",193.53
"A632/3IIH6","IAH1",174.35
"A632/3IIH6","NYH2",144.5
"A632/3IIH6","INH1",186.03
"A632/3IIH6","IAH2",98.94
"A632/3IIH6","NYH1",132.98
"A632/3IIH6","IAH1",167.83
"A632/3IIH6","OHH1",163.36
"A632/3IIH6","IAH4",197.33
"A632/3IIH6","IAH3",209.93
"A632/3IIH6","IAH2",130.13
"A632/3IIH6","IAH3",219.97
"A632/3IIH6","IAH4",146.93
"A632/3IIH6","OHH1",187.71
"A632/3IIH6","ARH2",127.52
"A632/3IIH6","MIH1",93.49
"A632/3IIH6","ARH1",30.49
"A632/3IIH6","ARH2",155.51
"A632/3IIH6","MIH1",136.58
"A632/3IIH6","ARH1",120.96
"A632/3IIH6","DEH1",NA
"A632/3IIH6","DEH1",NA
"A632/3IIH6","MOH1",NA
"A632/3IIH6","MOH1",NA
"A632/3IIH6","WIH1",NA
"A632/3IIH6","WIH1",NA
"A632/3IIH6","WIH2",NA
"A632/3IIH6","WIH2",NA
"A634/3IIH6","OHH1",84.55
"A634/3IIH6","OHH1",93.32
"A634/3IIH6","NYH1",112.28
"A634/3IIH6","ARH2",179.07
"A634/3IIH6","NYH2",161.17
"A634/3IIH6","DEH1",138.77
"A634/3IIH6","WIH1",137.3058867
"A634/3IIH6","IAH1",131.61
"A634/3IIH6","NYH1",117.94
"A634/3IIH6","IAH3",196.46
"A634/3IIH6","ARH2",151.76
"A634/3IIH6","ILH1",235.71
"A634/3IIH6","NYH2",164.94
"A634/3IIH6","INH1",147.03
"A634/3IIH6","DEH1",93.17
"A634/3IIH6","WIH1",145.2360964
"A634/3IIH6","ILH1",140.73
"A634/3IIH6","IAH3",192.31
"A634/3IIH6","IAH1",170.67
"A634/3IIH6","INH1",139.8
"A634/3IIH6","IAH2",108.44
"A634/3IIH6","IAH4",168.38
"A634/3IIH6","IAH4",152.55
"A634/3IIH6","MIH1",152.44
"A634/3IIH6","MIH1",130.67
"A634/3IIH6","ARH1",79.12
"A634/3IIH6","ARH1",92.82
"A634/3IIH6","IAH2",NA
"A634/3IIH6","MOH1",NA
"A634/3IIH6","MOH1",NA
"A634/3IIH6","WIH2",NA
"A634/3IIH6","WIH2",NA
"A635/3IIH6","OHH1",137.36
"A635/3IIH6","ILH1",215.55
"A635/3IIH6","NYH2",169.74
"A635/3IIH6","MOH1",120.02
"A635/3IIH6","DEH1",139.2
"A635/3IIH6","INH1",207.99
"A635/3IIH6","IAH3",189.03
"A635/3IIH6","IAH3",194.65
"A635/3IIH6","INH1",155.25
"A635/3IIH6","DEH1",130.08
"A635/3IIH6","NYH1",127.3
"A635/3IIH6","WIH1",175.3225562
"A635/3IIH6","ILH1",170.56
"A635/3IIH6","IAH1",165.73
"A635/3IIH6","MOH1",59.51
"A635/3IIH6","WIH1",183.2397946
"A635/3IIH6","NYH2",173.77
"A635/3IIH6","WIH2",163.664574
"A635/3IIH6","IAH4",185.01
"A635/3IIH6","ARH2",130.74
"A635/3IIH6","IAH4",177.87
"A635/3IIH6","NYH1",155.61
"A635/3IIH6","WIH2",186.0137194
"A635/3IIH6","IAH2",123.3
"A635/3IIH6","IAH1",168.89
"A635/3IIH6","ARH2",166.11
"A635/3IIH6","IAH2",135.41
"A635/3IIH6","ARH1",69.63
"A635/3IIH6","ARH1",162.06
"A635/3IIH6","MIH1",137.08
"A635/3IIH6","MIH1",162.46
"A635/3IIH6","OHH1",165.79
"A635/3IIH6","MOH1",NA
"A635/3IIH6","MOH1",NA
"A635/3IIH6","WIH1",NA
"A635/3IIH6","WIH2",NA
"A635/3IIH6","WIH2",NA
"A679/3IIH6","OHH1",NA
"A679/3IIH6","OHH1",77.37
"A679/3IIH6","WIH2",179.6638276
"A679/3IIH6","DEH1",185.7
"A679/3IIH6","MOH1",167.31
"A679/3IIH6","DEH1",164.78
"A679/3IIH6","IAH1",172.43
"A679/3IIH6","NYH2",166.65
"A679/3IIH6","IAH3",213.61
"A679/3IIH6","NYH1",149.88
"A679/3IIH6","ILH1",123.27
"A679/3IIH6","ILH1",223.61
"A679/3IIH6","IAH1",197.33
"A679/3IIH6","WIH1",187.1004598
"A679/3IIH6","MOH1",142.07
"A679/3IIH6","INH1",219.16
"A679/3IIH6","INH1",211.02
"A679/3IIH6","WIH1",214.615765
"A679/3IIH6","NYH1",99.31
"A679/3IIH6","IAH3",228.92
"A679/3IIH6","NYH2",207.61
"A679/3IIH6","IAH4",194.9
"A679/3IIH6","WIH2",168.7351648
"A679/3IIH6","IAH4",203.67
"A679/3IIH6","ARH1",71.17
"A679/3IIH6","IAH2",151.49
"A679/3IIH6","IAH2",179.57
"A679/3IIH6","TXH2",137.87
"A679/3IIH6","ARH2",165.83
"A679/3IIH6","TXH2",113.26
"A679/3IIH6","ARH2",144.63
"A679/3IIH6","MIH1",187.43
"A679/3IIH6","MIH1",186.54
"A679/3IIH6","ARH1",72.96
"A679/3IIH6","COH1",NA
"A679/3IIH6","COH1",NA
"A679/3IIH6","COH1",NA
"A679/3IIH6","COH1",NA
"A679/3IIH6","DEH1",NA
"A679/3IIH6","DEH1",NA
"A679/3IIH6","DEH1",NA
"A679/3IIH6","DEH1",NA
"A679/3IIH6","GAH2",NA
"A679/3IIH6","GAH2",NA
"A679/3IIH6","ILH1",NA
"A679/3IIH6","ILH1",NA
"A679/3IIH6","INH1",NA
"A679/3IIH6","INH1",NA
"A679/3IIH6","INH1",NA
"A679/3IIH6","INH1",NA
"A679/3IIH6","MIH1",NA
"A679/3IIH6","MIH1",NA
"A679/3IIH6","MNH1",NA
"A679/3IIH6","MNH1",NA
"A679/3IIH6","MOH1",NA
"A679/3IIH6","MOH1",NA
"A679/3IIH6","MOH1",NA
"A679/3IIH6","MOH1",NA
"A679/3IIH6","OHH1",NA
"A679/3IIH6","OHH1",NA
"A679/3IIH6","ONH2",NA
"A679/3IIH6","ONH2",NA
"A679/3IIH6","SCH1",NA
"A679/3IIH6","SCH1",NA
"A679/3IIH6","WIH1",NA
"A679/3IIH6","WIH1",NA
"A679/3IIH6","WIH1",NA
"A679/3IIH6","WIH1",NA
"A679/3IIH6","WIH2",NA
"A679/3IIH6","WIH2",NA
"A679/3IIH6","WIH2",NA
"A679/3IIH6","WIH2",NA
"A680/3IIH6","NYH1",144.08
"A680/3IIH6","NYH1",137.94
"A680/3IIH6","NYH2",199.52
"A680/3IIH6","NYH2",152.56
"A680/3IIH6","OHH1",180.27
"A680/3IIH6","ARH1",69.79
"A680/3IIH6","ARH2",147.13
"A680/3IIH6","ARH2",195.51
"A680/3IIH6","ARH1",61.05
"A680/3IIH6","DEH1",NA
"A680/3IIH6","DEH1",NA
"A680/3IIH6","IAH1",NA
"A680/3IIH6","IAH1",NA
"A680/3IIH6","IAH2",NA
"A680/3IIH6","IAH2",NA
"A680/3IIH6","IAH3",NA
"A680/3IIH6","IAH3",NA
"A680/3IIH6","IAH4",NA
"A680/3IIH6","IAH4",NA
"A680/3IIH6","ILH1",NA
"A680/3IIH6","ILH1",NA
"A680/3IIH6","INH1",NA
"A680/3IIH6","INH1",NA
"A680/3IIH6","MIH1",NA
"A680/3IIH6","MIH1",NA
"A680/3IIH6","MOH1",NA
"A680/3IIH6","MOH1",NA
"A680/3IIH6","OHH1",NA
"A680/3IIH6","WIH1",NA
"A680/3IIH6","WIH1",NA
"A680/3IIH6","WIH2",NA
"A680/3IIH6","WIH2",NA
"AH83/3IIH6","NYH1",58.81
"AH83/3IIH6","IAH1",NA
"AH83/3IIH6","IAH1",NA
"AH83/3IIH6","IAH2",NA
"AH83/3IIH6","IAH2",NA
"AH83/3IIH6","IAH3",NA
"AH83/3IIH6","IAH3",NA
"AH83/3IIH6","IAH4",NA
"AH83/3IIH6","IAH4",NA
"B104/3IIH6","ILH1",216.18
"B104/3IIH6","ILH1",239.19
"B104/3IIH6","NYH1",120.76
"B104/3IIH6","ARH1",77.94
"B104/3IIH6","ARH2",104.26
"B104/3IIH6","NYH2",179.79
"B104/3IIH6","NYH2",228.08
"B104/3IIH6","NYH1",180.59
"B104/3IIH6","IAH2",196.12
"B104/3IIH6","OHH1",200.75
"B104/3IIH6","ARH2",127.31
"B104/3IIH6","IAH2",231.43
"B104/3IIH6","MIH1",186.25
"B104/3IIH6","OHH1",217.13
"B104/3IIH6","MIH1",213.36
"B104/3IIH6","ARH1",74.83
"B104/3IIH6","DEH1",NA
"B104/3IIH6","DEH1",NA
"B104/3IIH6","IAH1",NA
"B104/3IIH6","IAH1",NA
"B104/3IIH6","IAH3",NA
"B104/3IIH6","IAH3",NA
"B104/3IIH6","IAH4",NA
"B104/3IIH6","IAH4",NA
"B104/3IIH6","INH1",NA
"B104/3IIH6","INH1",NA
"B104/3IIH6","MOH1",NA
"B104/3IIH6","MOH1",NA
"B104/3IIH6","WIH1",NA
"B104/3IIH6","WIH1",NA
"B104/3IIH6","WIH2",NA
"B104/3IIH6","WIH2",NA
"B109/3IIH6","NYH1",183.57
"B109/3IIH6","NYH2",178.4
"B109/3IIH6","ILH1",159.09
"B109/3IIH6","NYH2",144.14
"B109/3IIH6","IAH1",208.49
"B109/3IIH6","NYH1",198.62
"B109/3IIH6","INH1",206.51
"B109/3IIH6","INH1",192.12
"B109/3IIH6","IAH3",198.05
"B109/3IIH6","ILH1",195.22
"B109/3IIH6","IAH1",210.73
"B109/3IIH6","IAH4",177.13
"B109/3IIH6","IAH3",225.56
"B109/3IIH6","IAH4",204.02
"B109/3IIH6","MIH1",195.65
"B109/3IIH6","ARH2",145.71
"B109/3IIH6","IAH2",165.7
"B109/3IIH6","OHH1",188.44
"B109/3IIH6","MIH1",141.7
"B109/3IIH6","ARH2",137.08
"B109/3IIH6","ARH1",112.27
"B109/3IIH6","OHH1",194.89
"B109/3IIH6","ARH1",28.24
"B109/3IIH6","DEH1",NA
"B109/3IIH6","DEH1",NA
"B109/3IIH6","IAH2",NA
"B109/3IIH6","MOH1",NA
"B109/3IIH6","MOH1",NA
"B109/3IIH6","WIH1",NA
"B109/3IIH6","WIH1",NA
"B109/3IIH6","WIH2",NA
"B109/3IIH6","WIH2",NA
"B110/3IIH6","NYH2",205.02
"B110/3IIH6","NYH1",139.54
"B110/3IIH6","NYH2",189.26
"B110/3IIH6","MOH1",205.78
"B110/3IIH6","ARH2",127.95
"B110/3IIH6","ILH1",232.15
"B110/3IIH6","MOH1",181.76
"B110/3IIH6","DEH1",152.1
"B110/3IIH6","DEH1",180.85
"B110/3IIH6","ILH1",147.73
"B110/3IIH6","INH1",237.67
"B110/3IIH6","INH1",264.87
"B110/3IIH6","NYH1",206.79
"B110/3IIH6","IAH3",264.3
"B110/3IIH6","IAH1",224.66
"B110/3IIH6","IAH4",245.23
"B110/3IIH6","IAH3",227.31
"B110/3IIH6","ARH2",137.4
"B110/3IIH6","WIH1",246.4276534
"B110/3IIH6","IAH2",246.57
"B110/3IIH6","IAH4",214.91
"B110/3IIH6","IAH2",155.61
"B110/3IIH6","WIH2",214.903978
"B110/3IIH6","WIH2",162.5215131
"B110/3IIH6","IAH1",222.07
"B110/3IIH6","ARH1",52.93
"B110/3IIH6","WIH1",242.7370372
"B110/3IIH6","OHH1",217.36
"B110/3IIH6","OHH1",207.24
"B110/3IIH6","MIH1",141.77
"B110/3IIH6","ARH1",108.61
"B110/3IIH6","MIH1",168.31
"B111/3IIH6","NYH2",201.41
"B111/3IIH6","NYH1",189.23
"B111/3IIH6","NYH1",112.74
"B111/3IIH6","ARH1",NA
"B111/3IIH6","ARH1",NA
"B111/3IIH6","ARH2",NA
"B111/3IIH6","ARH2",NA
"B111/3IIH6","DEH1",NA
"B111/3IIH6","DEH1",NA
"B111/3IIH6","IAH1",NA
"B111/3IIH6","IAH1",NA
"B111/3IIH6","IAH2",NA
"B111/3IIH6","IAH2",NA
"B111/3IIH6","IAH3",NA
"B111/3IIH6","IAH3",NA
"B111/3IIH6","IAH4",NA
"B111/3IIH6","IAH4",NA
"B111/3IIH6","ILH1",NA
"B111/3IIH6","ILH1",NA
"B111/3IIH6","INH1",NA
"B111/3IIH6","INH1",NA
"B111/3IIH6","MIH1",NA
"B111/3IIH6","MIH1",NA
"B111/3IIH6","MOH1",NA
"B111/3IIH6","MOH1",NA
"B111/3IIH6","OHH1",NA
"B111/3IIH6","OHH1",NA
"B111/3IIH6","WIH1",NA
"B111/3IIH6","WIH1",NA
"B111/3IIH6","WIH2",NA
"B111/3IIH6","WIH2",NA
"B119/3IIH6","OHH1",168.42
"B119/3IIH6","OHH1",188.39
"B119/3IIH6","NYH1",165.67
"B119/3IIH6","NYH1",136.55
"B119/3IIH6","NYH2",190.05
"B119/3IIH6","NYH2",188.06
"B119/3IIH6","ARH2",126.75
"B119/3IIH6","MIH1",203.45
"B119/3IIH6","ARH2",133.34
"B119/3IIH6","ARH1",143.87
"B119/3IIH6","ARH1",133.28
"B119/3IIH6","DEH1",NA
"B119/3IIH6","DEH1",NA
"B119/3IIH6","IAH1",NA
"B119/3IIH6","IAH1",NA
"B119/3IIH6","IAH2",NA
"B119/3IIH6","IAH2",NA
"B119/3IIH6","IAH3",NA
"B119/3IIH6","IAH3",NA
"B119/3IIH6","IAH4",NA
"B119/3IIH6","IAH4",NA
"B119/3IIH6","ILH1",NA
"B119/3IIH6","ILH1",NA
"B119/3IIH6","INH1",NA
"B119/3IIH6","INH1",NA
"B119/3IIH6","MIH1",NA
"B119/3IIH6","MOH1",NA
"B119/3IIH6","MOH1",NA
